"site_id","landowner","stand","site_rep","trt","year","date","date_mdy","subplot","lat","long","time","weather","canopy_cov","dwd_cov","veg_cov","fwd_cov","soil_moist_avg"
"20550 _ 1 _ 2024","WY",20550,1,"HU",2024,"4/2/2024",2024-04-02,"3",44.631532,122.653012,"10:14","SU",0,3,1,3,26.37
"20550 _ 1 _ 2024","WY",20550,1,"HU",2024,"4/2/2024",2024-04-02,"4",44.631386,122.652928,"9:56","SU",0,3,1,3,26.53
"20550 _ 1 _ 2024","WY",20550,1,"HU",2024,"4/2/2024",2024-04-02,"5",44.631278,122.652805,"10:22","SU",0,1,1,3,26.97
"20550 _ 1 _ 2024","WY",20550,1,"HU",2024,"4/2/2024",2024-04-02,"6",44.631092,122.652951,"10:02","SU",0,2,1,4,22.17
"20550 _ 1 _ 2024","WY",20550,1,"HU",2024,"4/2/2024",2024-04-02,"7",44.631187,122.653232,"9:43","SU",0,1,0,4,34.03
"20616 _ 1 _ 2024","WY",20616,1,"UU",2024,"3/21/2024",2024-03-21,"1",44.628833,122.688821,"10:29","C",3,1,4,2,37.7
"20616 _ 1 _ 2024","WY",20616,1,"UU",2024,"3/21/2024",2024-03-21,"2",44.628731,122.688426,"12:30","PC",3,1,4,3,33.2
"20616 _ 1 _ 2024","WY",20616,1,"UU",2024,"3/21/2024",2024-03-21,"3",44.628655,122.688957,"12:30","PC",4,1,4,2,29.93
"20616 _ 1 _ 2024","WY",20616,1,"UU",2024,"3/21/2024",2024-03-21,"4",44.628702,122.689151,"13:00","PC",4,0,4,2,32.53
"20616 _ 1 _ 2024","WY",20616,1,"UU",2024,"3/21/2024",2024-03-21,"5",44.629144,122.689137,"13:08","C",3,1,4,1,31.93
"20616 _ 1 _ 2024","WY",20616,1,"UU",2024,"3/21/2024",2024-03-21,"6",44.629138,122.688507,"12:28","PC",4,1,4,1,32.17
"20616 _ 1 _ 2024","WY",20616,1,"UU",2024,"3/21/2024",2024-03-21,"7",44.62908,122.688335,"13:18","C",4,1,4,1,35.03
"29121 _ 1 _ 2024","BLM",29121,1,"UU",2024,"3/25/2024",2024-03-25,"1",44.660577,122.699407,"10:40","R",3,1,4,1,26.5
"29121 _ 1 _ 2024","BLM",29121,1,"UU",2024,"3/25/2024",2024-03-25,"2",44.66061,122.699695,"11:49","R",2,1,4,2,33.17
"29121 _ 1 _ 2024","BLM",29121,1,"UU",2024,"3/25/2024",2024-03-25,"3",44.660834,122.699581,"10:50","C",3,1,4,1,38.97
"29121 _ 1 _ 2024","BLM",29121,1,"UU",2024,"3/25/2024",2024-03-25,"4",44.660847,122.699088,"11:16","C",3,2,4,3,20.23
"29121 _ 1 _ 2024","BLM",29121,1,"UU",2024,"3/25/2024",2024-03-25,"5",44.660768,122.69893,"12:00","R",2,1,4,1,34.83
"29121 _ 1 _ 2024","BLM",29121,1,"UU",2024,"3/25/2024",2024-03-25,"6",44.660334,122.699235,"11:21","C",4,2,4,4,32.83
"29121 _ 1 _ 2024","BLM",29121,1,"UU",2024,"3/25/2024",2024-03-25,"7",44.660496,122.699736,"10:51","C",3,1,4,4,26.8
"29122 _ 1 _ 2024","BLM",29122,1,"UU",2024,"3/27/2024",2024-03-27,"1",44.654463,122.683966,"13:15","C",3,2,3,1,34.37
"29122 _ 1 _ 2024","BLM",29122,1,"UU",2024,"3/27/2024",2024-03-27,"2",44.654637,122.68363,"13:45","C",4,1,2,2,31.03
"29122 _ 1 _ 2024","BLM",29122,1,"UU",2024,"3/27/2024",2024-03-27,"3",44.654303,122.683535,"13:45","C",4,2,3,3,32.1
"29122 _ 1 _ 2024","BLM",29122,1,"UU",2024,"3/27/2024",2024-03-27,"4",44.654398,122.683997,"14:21","C",4,2,4,2,33.3
"29122 _ 1 _ 2024","BLM",29122,1,"UU",2024,"3/27/2024",2024-03-27,"5",44.654205,122.6845,"14:54","PC",4,1,4,2,33.83
"29122 _ 1 _ 2024","BLM",29122,1,"UU",2024,"3/27/2024",2024-03-27,"6",44.654516,122.684493,"14:07","C",3,2,3,3,40.37
"29122 _ 1 _ 2024","BLM",29122,1,"UU",2024,"3/27/2024",2024-03-27,"7",44.654921,122.683971,"13:44","C",4,2,3,3,29.53
"29123 _ 1 _ 2024","BLM",29123,1,"UU",2024,"3/27/2024",2024-03-27,"1",44.653356,122.697667,"9:36","R",2,1,3,1,42.77
"29123 _ 1 _ 2024","BLM",29123,1,"UU",2024,"3/27/2024",2024-03-27,"2",44.653169,122.69737,"10:18","R",1,1,3,1,39.43
"29123 _ 1 _ 2024","BLM",29123,1,"UU",2024,"3/27/2024",2024-03-27,"3",44.653066,122.697857,"9:42","R",4,1,4,1,37.17
"29123 _ 1 _ 2024","BLM",29123,1,"UU",2024,"3/27/2024",2024-03-27,"4",44.653269,122.697971,"10:30","R",2,3,4,2,43.03
"29123 _ 1 _ 2024","BLM",29123,1,"UU",2024,"3/27/2024",2024-03-27,"5",44.65363,122.697899,"10:48","R",2,2,4,2,45.23
"29123 _ 1 _ 2024","BLM",29123,1,"UU",2024,"3/27/2024",2024-03-27,"6",44.653723,122.697646,"10:29","R",3,1,4,2,40.77
"29123 _ 1 _ 2024","BLM",29123,1,"UU",2024,"3/27/2024",2024-03-27,"7",44.653784,122.697545,"9:48","R",3,2,4,2,41.4
"29429 _ 1 _ 2024","BLM",29429,1,"UU",2024,"4/16/2024",2024-04-16,"1",44.640682,122.67365,"12:00","C",2,3,4,2,40.03
"29429 _ 1 _ 2024","BLM",29429,1,"UU",2024,"4/16/2024",2024-04-16,"2",44.640527,122.673726,"12:41","C",3,4,4,3,31.67
"29429 _ 1 _ 2024","BLM",29429,1,"UU",2024,"4/16/2024",2024-04-16,"3",44.640332,122.673926,"12:04","C",3,1,4,3,26.33
"29429 _ 1 _ 2024","BLM",29429,1,"UU",2024,"4/16/2024",2024-04-16,"4",44.640583,122.674598,"12:29","C",3,3,4,2,32.13
"29429 _ 1 _ 2024","BLM",29429,1,"UU",2024,"4/16/2024",2024-04-16,"5",44.640779,122.674193,"12:53","C",3,2,3,2,34.73
"29429 _ 1 _ 2024","BLM",29429,1,"UU",2024,"4/16/2024",2024-04-16,"6",44.641126,122.673999,"12:30","PC",3,2,4,2,31.8
"29429 _ 1 _ 2024","BLM",29429,1,"UU",2024,"4/16/2024",2024-04-16,"7",44.640842,122.673728,"12:00","PC",4,3,4,3,32.83
"29431 _ 1 _ 2024","BLM",29431,1,"UU",2024,"4/2/2024",2024-04-02,"1",44.648918,122.670677,"12:34","SU",3,2,4,2,29.33
"29431 _ 1 _ 2024","BLM",29431,1,"UU",2024,"4/2/2024",2024-04-02,"2",44.648536,122.670436,"13:00","SU",3,3,4,4,28.23
"29431 _ 1 _ 2024","BLM",29431,1,"UU",2024,"4/2/2024",2024-04-02,"3",44.64856,122.670948,"12:53","SU",3,1,4,2,27.87
"29431 _ 1 _ 2024","BLM",29431,1,"UU",2024,"4/2/2024",2024-04-02,"4",44.648965,122.671162,"13:27","SU",4,3,3,3,36.2
"29431 _ 1 _ 2024","BLM",29431,1,"UU",2024,"4/2/2024",2024-04-02,"5",44.64904,122.67093,"13:50","SU",3,2,4,3,24.37
"29431 _ 1 _ 2024","BLM",29431,1,"UU",2024,"4/2/2024",2024-04-02,"6",44.649067,122.670565,"13:20","SU",3,2,4,3,35.8
"29431 _ 1 _ 2024","BLM",29431,1,"UU",2024,"4/2/2024",2024-04-02,"7",44.648866,122.670227,"12:57","SU",2,2,3,2,34.13
"29889 _ 1 _ 2024","BLM",29889,1,"UU",2024,"4/16/2024",2024-04-16,"1",44.637613,122.66338,"9:00","C",1,2,4,3,25.2
"29889 _ 1 _ 2024","BLM",29889,1,"UU",2024,"4/16/2024",2024-04-16,"2",44.63759,122.663292,"9:32","C",1,2,4,2,22.53
"29889 _ 1 _ 2024","BLM",29889,1,"UU",2024,"4/16/2024",2024-04-16,"3",44.63732,122.663545,"9:05","C",3,3,4,3,23.77
"29889 _ 1 _ 2024","BLM",29889,1,"UU",2024,"4/16/2024",2024-04-16,"4",44.6374,122.66355,"9:58","PC",3,2,4,2,24.8
"29889 _ 1 _ 2024","BLM",29889,1,"UU",2024,"4/16/2024",2024-04-16,"5",44.637676,122.663734,"9:34","C",3,2,3,3,20.37
"29889 _ 1 _ 2024","BLM",29889,1,"UU",2024,"4/16/2024",2024-04-16,"6",44.637864,122.663564,"9:26","C",2,2,3,2,28.4
"29889 _ 1 _ 2024","BLM",29889,1,"UU",2024,"4/16/2024",2024-04-16,"7",44.63756,122.662914,"9:00","C",3,2,4,2,28.5
"33628 _ 1 _ 2024","PB",33628,1,"HB",2024,"4/23/2024",2024-04-23,"1",45.199967,122.281082,"14:45","PC",0,1,4,1,5.23
"33628 _ 1 _ 2024","PB",33628,1,"HB",2024,"4/23/2024",2024-04-23,"2",45.199628,122.280862,"15:09","SU",0,1,4,1,8.8
"33628 _ 1 _ 2024","PB",33628,1,"HB",2024,"4/23/2024",2024-04-23,"3",45.199678,122.281441,"14:45","SU",0,1,2,1,9.67
"33628 _ 1 _ 2024","PB",33628,1,"HB",2024,"4/23/2024",2024-04-23,"4",44.199997,122.28159,"15:07","SU",0,1,3,1,5.2
"33628 _ 1 _ 2024","PB",33628,1,"HB",2024,"4/23/2024",2024-04-23,"5",45.200386,122.281222,"14:40","SU",0,2,2,2,5.17
"33628 _ 1 _ 2024","PB",33628,1,"HB",2024,"4/23/2024",2024-04-23,"6",45.200023,122.280592,"15:05","SU",0,2,3,1,4.73
"33628 _ 1 _ 2024","PB",33628,1,"HB",2024,"4/23/2024",2024-04-23,"7",45.199852,122.280446,"15:26","SU",0,2,3,1,6.03
"33651 _ 1 _ 2024","PB",33651,1,"HB",2024,"4/23/2024",2024-04-23,"1",45.191346,122.263034,"11:41","SU",0,1,1,1,12.87
"33651 _ 1 _ 2024","PB",33651,1,"HB",2024,"4/23/2024",2024-04-23,"2",45.191626,122.263465,"12:02","SU",0,1,1,1,13.1
"33651 _ 1 _ 2024","PB",33651,1,"HB",2024,"4/23/2024",2024-04-23,"3",45.191709,122.262895,"11:39","SU",0,1,3,1,10.37
"33651 _ 1 _ 2024","PB",33651,1,"HB",2024,"4/23/2024",2024-04-23,"4",45.191528,122.262217,"12:00","SU",0,1,3,1,16
"33651 _ 1 _ 2024","PB",33651,1,"HB",2024,"4/23/2024",2024-04-23,"5",45.191006,122.262583,"11:34","PC",0,1,2,2,16.5
"33651 _ 1 _ 2024","PB",33651,1,"HB",2024,"4/23/2024",2024-04-23,"6",45.190939,122.263155,"11:55","PC",0,1,3,1,12.53
"33651 _ 1 _ 2024","PB",33651,1,"HB",2024,"4/23/2024",2024-04-23,"7",45.191218,122.26375,"12:18","PC",0,2,3,2,9.13
"33689 _ 1 _ 2024","PB",33689,1,"HU",2024,"4/22/2024",2024-04-22,"1",45.173905,122.33654,"13:39","SU",0,1,4,2,24.9
"33689 _ 1 _ 2024","PB",33689,1,"HU",2024,"4/22/2024",2024-04-22,"2",45.173444,122.336333,"14:03","PC",0,1,4,3,20.7
"33689 _ 1 _ 2024","PB",33689,1,"HU",2024,"4/22/2024",2024-04-22,"3",45.173669,122.337067,"14:00","SU",0,1,4,1,24.7
"33689 _ 1 _ 2024","PB",33689,1,"HU",2024,"4/22/2024",2024-04-22,"4",45.174048,122.33746,"13:45","SU",0,1,4,1,20.77
"33689 _ 1 _ 2024","PB",33689,1,"HU",2024,"4/22/2024",2024-04-22,"5",45.174423,122.336775,"13:38","SU",0,3,4,3,19.37
"33689 _ 1 _ 2024","PB",33689,1,"HU",2024,"4/22/2024",2024-04-22,"6",45.174233,122.336403,"13:57","SU",0,2,3,2,19.77
"33689 _ 1 _ 2024","PB",33689,1,"HU",2024,"4/22/2024",2024-04-22,"7",45.173787,122.335992,"14:16","SU",0,2,4,2,20.87
"33810 _ 1 _ 2024","PB",33810,1,"HU",2024,"4/25/2024",2024-04-25,"1",45.14797,122.341516,"13:30","R",0,2,3,1,22.1
"33810 _ 1 _ 2024","PB",33810,1,"HU",2024,"4/25/2024",2024-04-25,"2",45.147826,122.341005,"13:00","R",0,2,4,2,23.4
"33810 _ 1 _ 2024","PB",33810,1,"HU",2024,"4/25/2024",2024-04-25,"3",45.147622,122.341348,"13:03","R",0,2,4,3,33.3
"33810 _ 1 _ 2024","PB",33810,1,"HU",2024,"4/25/2024",2024-04-25,"4",45.147577,122.341742,"13:27","R",0,2,4,3,23.93
"33810 _ 1 _ 2024","PB",33810,1,"HU",2024,"4/25/2024",2024-04-25,"5",45.147792,122.342009,"14:01","R",0,3,4,2,30.23
"33810 _ 1 _ 2024","PB",33810,1,"HU",2024,"4/25/2024",2024-04-25,"6",45.148421,122.3414,"13:28","R",0,1,4,2,25.5
"33810 _ 1 _ 2024","PB",33810,1,"HU",2024,"4/25/2024",2024-04-25,"7",45.148199,122.34119,"13:00","R",0,1,4,1,23.67
"34007 _ 1 _ 2024","PB",34007,1,"HB",2024,"4/22/2024",2024-04-22,"1",45.170956,122.293462,"10:05","SU",0,2,1,1,11.57
"34007 _ 1 _ 2024","PB",34007,1,"HB",2024,"4/22/2024",2024-04-22,"2",45.170703,122.292908,"10:33","SU",0,2,1,1,13.47
"34007 _ 1 _ 2024","PB",34007,1,"HB",2024,"4/22/2024",2024-04-22,"3",45.170564,122.293537,"10:00","SU",0,2,2,1,10.57
"34007 _ 1 _ 2024","PB",34007,1,"HB",2024,"4/22/2024",2024-04-22,"4",45.170817,122.293804,"10:30","SU",0,1,1,1,8.57
"34007 _ 1 _ 2024","PB",34007,1,"HB",2024,"4/22/2024",2024-04-22,"5",45.171253,122.293886,"10:06","SU",0,1,3,1,15.53
"34007 _ 1 _ 2024","PB",34007,1,"HB",2024,"4/22/2024",2024-04-22,"6",45.17139,122.293205,"10:33","SU",0,2,3,1,16.8
"34007 _ 1 _ 2024","PB",34007,1,"HB",2024,"4/22/2024",2024-04-22,"7",45.171041,122.293086,"10:55","SU",0,2,3,1,11.53
"34017 _ 1 _ 2024","PB",34017,1,"HU",2024,"3/28/2024",2024-03-28,"1",45.213388,122.525313,"10:27","PC",0,1,4,1,33.67
"34017 _ 1 _ 2024","PB",34017,1,"HU",2024,"3/28/2024",2024-03-28,"2",45.213712,122.525336,"10:56","C",0,1,4,1,27.97
"34017 _ 1 _ 2024","PB",34017,1,"HU",2024,"3/28/2024",2024-03-28,"3",45.213664,122.525081,"10:45","PC",0,1,4,1,36.47
"34017 _ 1 _ 2024","PB",34017,1,"HU",2024,"3/28/2024",2024-03-28,"4",45.213299,122.524972,"11:00","C",0,1,4,1,35.27
"34017 _ 1 _ 2024","PB",34017,1,"HU",2024,"3/28/2024",2024-03-28,"5",45.213146,122.525181,"11:22","C",0,2,4,1,39.2
"34017 _ 1 _ 2024","PB",34017,1,"HU",2024,"3/28/2024",2024-03-28,"6",45.213188,122.5261,"11:19","C",0,1,4,1,38.7
"34017 _ 1 _ 2024","PB",34017,1,"HU",2024,"3/28/2024",2024-03-28,"7",45.213577,122.525746,"10:49","C",0,1,4,1,34.9
"408143 _ 1 _ 2024","PB",408143,1,"HU",2024,"5/8/2024",2024-05-08,"1",45.161514,122.369793,"13:58","SU",0,1,4,1,30.73
"408143 _ 1 _ 2024","PB",408143,1,"HU",2024,"5/8/2024",2024-05-08,"2",45.16117,122.369698,"13:31","SU",0,1,4,1,21.97
"408143 _ 1 _ 2024","PB",408143,1,"HU",2024,"5/8/2024",2024-05-08,"3",45.161338,122.370056,"13:30","SU",0,1,4,1,23.9
"408143 _ 1 _ 2024","PB",408143,1,"HU",2024,"5/8/2024",2024-05-08,"4",45.161594,122.370258,"13:55","SU",0,1,4,1,20.37
"408143 _ 1 _ 2024","PB",408143,1,"HU",2024,"5/8/2024",2024-05-08,"5",45.161972,122.370351,"14:25","SU",0,2,4,1,23
"408143 _ 1 _ 2024","PB",408143,1,"HU",2024,"5/8/2024",2024-05-08,"6",45.161853,122.369722,"14:00","SU",0,3,4,1,21.3
"408143 _ 1 _ 2024","PB",408143,1,"HU",2024,"5/8/2024",2024-05-08,"7",45.1615,122.369336,"13:34","SU",0,2,4,1,26.23
"408162 _ 1 _ 2024","PB",408162,1,"HU",2024,"4/24/2024",2024-04-24,"1",45.162737,122.319453,"10:38","SU",0,2,2,3,18.37
"408162 _ 1 _ 2024","PB",408162,1,"HU",2024,"4/24/2024",2024-04-24,"2",45.162982,122.319006,"9:58","C",0,2,3,2,22.23
"408162 _ 1 _ 2024","PB",408162,1,"HU",2024,"4/24/2024",2024-04-24,"3",45.162708,122.318809,"10:00","PC",0,3,1,4,15.7
"408162 _ 1 _ 2024","PB",408162,1,"HU",2024,"4/24/2024",2024-04-24,"4",45.162606,122.319277,"10:33","SU",0,3,1,4,19.2
"408162 _ 1 _ 2024","PB",408162,1,"HU",2024,"4/24/2024",2024-04-24,"5",45.162979,122.319762,"10:58","PC",0,3,3,4,24.1
"408162 _ 1 _ 2024","PB",408162,1,"HU",2024,"4/24/2024",2024-04-24,"6",45.163285,122.319624,"10:34","PC",0,2,4,3,19.07
"408162 _ 1 _ 2024","PB",408162,1,"HU",2024,"4/24/2024",2024-04-24,"7",45.163147,122.319362,"10:01","C",0,3,3,4,15.97
"408180 _ 1 _ 2024","PB",408180,1,"HB",2024,"4/23/2024",2024-04-23,"1",45.189664,122.251165,"8:50","SU",0,1,1,1,7.87
"408180 _ 1 _ 2024","PB",408180,1,"HB",2024,"4/23/2024",2024-04-23,"2",45.189664,122.25042,"9:20","SU",0,1,2,2,22.03
"408180 _ 1 _ 2024","PB",408180,1,"HB",2024,"4/23/2024",2024-04-23,"3",45.189367,122.250708,"8:54","SU",0,1,3,2,14.63
"408180 _ 1 _ 2024","PB",408180,1,"HB",2024,"4/23/2024",2024-04-23,"4",45.189204,122.251226,"9:19","SU",0,2,2,1,15.63
"408180 _ 1 _ 2024","PB",408180,1,"HB",2024,"4/23/2024",2024-04-23,"5",45.189597,122.251608,"8:54","PC",0,2,4,1,19.27
"408180 _ 1 _ 2024","PB",408180,1,"HB",2024,"4/23/2024",2024-04-23,"6",45.189931,122.25148,"9:19","PC",0,2,4,2,12.47
"408180 _ 1 _ 2024","PB",408180,1,"HB",2024,"4/23/2024",2024-04-23,"7",45.190071,122.250912,"9:40","PC",0,1,3,1,15.1
"408178 _ 1 _ 2024","PB",408178,1,"BS",2024,"4/10/2024",2024-04-10,"1",45.208114,122.257323,"9:11","SU",0,1,1,1,19.23
"408178 _ 1 _ 2024","PB",408178,1,"BS",2024,"4/10/2024",2024-04-10,"2",45.208386,122.257528,"9:42","SU",0,1,1,1,14.93
"408178 _ 1 _ 2024","PB",408178,1,"BS",2024,"4/10/2024",2024-04-10,"3",45.208348,122.257214,"9:30","SU",0,1,2,1,12.17
"408178 _ 1 _ 2024","PB",408178,1,"BS",2024,"4/10/2024",2024-04-10,"4",45.208205,122.256967,"9:52","SU",0,1,2,1,13.3
"408178 _ 1 _ 2024","PB",408178,1,"BS",2024,"4/10/2024",2024-04-10,"5",45.207895,122.257194,"10:13","SU",0,2,1,3,13.1
"408178 _ 1 _ 2024","PB",408178,1,"BS",2024,"4/10/2024",2024-04-10,"6",45.207915,122.257608,"9:53","SU",0,3,1,4,25.1
"408178 _ 1 _ 2024","PB",408178,1,"BS",2024,"4/10/2024",2024-04-10,"7",45.208137,122.257709,"9:32","SU",0,2,1,1,20.97
"408178 _ 2 _ 2024","PB",408178,2,"HB",2024,"4/10/2024",2024-04-10,"1",45.209387,122.26803,"12:05","SU",0,1,4,1,24.4
"408178 _ 2 _ 2024","PB",408178,2,"HB",2024,"4/10/2024",2024-04-10,"2",45.209198,122.267706,"12:43","SU",0,1,3,1,36.1
"408178 _ 2 _ 2024","PB",408178,2,"HB",2024,"4/10/2024",2024-04-10,"3",45.209096,122.268077,"12:19","SU",0,1,2,1,29.2
"408178 _ 2 _ 2024","PB",408178,2,"HB",2024,"4/10/2024",2024-04-10,"4",45.209306,122.268453,"12:40","SU",0,2,3,1,28.53
"408178 _ 2 _ 2024","PB",408178,2,"HB",2024,"4/10/2024",2024-04-10,"5",45.20965,122.268338,"13:04","SU",0,1,4,1,24.6
"408178 _ 2 _ 2024","PB",408178,2,"HB",2024,"4/10/2024",2024-04-10,"6",45.209796,122.267863,"12:44","SU",0,3,4,2,25.9
"408178 _ 2 _ 2024","PB",408178,2,"HB",2024,"4/10/2024",2024-04-10,"7",45.209449,122.26755,"12:17","PC",0,2,4,2,35.83
"10185 _ 1 _ 2024","WY",10185,1,"BS",2024,"5/21/2024",2024-05-21,"1",45.087933,122.345356,"10:21","C",0,1,2,1,7.77
"10185 _ 1 _ 2024","WY",10185,1,"BS",2024,"5/21/2024",2024-05-21,"2",45.087838,122.344996,"10:48","C",0,2,3,2,11.53
"10185 _ 1 _ 2024","WY",10185,1,"BS",2024,"5/21/2024",2024-05-21,"3",45.087722,122.345345,"10:20","C",0,3,4,1,12.37
"10185 _ 1 _ 2024","WY",10185,1,"BS",2024,"5/21/2024",2024-05-21,"4",45.087934,122.345688,"10:46","C",0,3,3,1,7.5
"10185 _ 1 _ 2024","WY",10185,1,"BS",2024,"5/21/2024",2024-05-21,"5",45.08819,122.345879,"11:08","R",0,2,4,3,5.57
"10185 _ 1 _ 2024","WY",10185,1,"BS",2024,"5/21/2024",2024-05-21,"6",45.08818,122.345488,"10:47","C",0,3,4,2,11.73
"10185 _ 1 _ 2024","WY",10185,1,"BS",2024,"5/21/2024",2024-05-21,"7",45.088111,122.344954,"10:22","C",0,2,4,4,20.33
"10597 _ 1 _ 2024","WY",10597,1,"HB",2024,"5/21/2024",2024-05-21,"1",45.08609,122.344644,"13:05","R",0,2,3,2,24.83
"10597 _ 1 _ 2024","WY",10597,1,"HB",2024,"5/21/2024",2024-05-21,"2",45.08634,122.345038,"13:31","R",0,2,3,2,16.97
"10597 _ 1 _ 2024","WY",10597,1,"HB",2024,"5/21/2024",2024-05-21,"3",45.086336,122.344552,"13:07","R",0,4,4,2,16.67
"10597 _ 1 _ 2024","WY",10597,1,"HB",2024,"5/21/2024",2024-05-21,"4",45.086239,122.344185,"13:29","R",0,2,4,1,15.43
"10597 _ 1 _ 2024","WY",10597,1,"HB",2024,"5/21/2024",2024-05-21,"5",45.08587,122.344194,"13:47","R",0,1,3,1,15.9
"10597 _ 1 _ 2024","WY",10597,1,"HB",2024,"5/21/2024",2024-05-21,"6",45.085798,122.344709,"13:27","R",0,1,3,1,17.8
"10597 _ 1 _ 2024","WY",10597,1,"HB",2024,"5/21/2024",2024-05-21,"7",45.08611,122.345096,"13:00","R",0,2,2,1,9.3
"12098 _ 1 _ 2024","ODF",12098,1,"BU",2024,"5/23/2024",2024-05-23,"1",45.818237,122.605556,"9:39","C",2,2,4,3,26.53
"12098 _ 1 _ 2024","ODF",12098,1,"BU",2024,"5/23/2024",2024-05-23,"2",45.818342,122.60571,"10:15","C",1,1,4,3,26.9
"12098 _ 1 _ 2024","ODF",12098,1,"BU",2024,"5/23/2024",2024-05-23,"3",45.818513,122.604949,"9:40","C",2,2,4,2,33.7
"12098 _ 1 _ 2024","ODF",12098,1,"BU",2024,"5/23/2024",2024-05-23,"4",44.818411,122.604997,"10:09","C",3,1,4,2,34.73
"12098 _ 1 _ 2024","ODF",12098,1,"BU",2024,"5/23/2024",2024-05-23,"5",44.817818,122.605179,"9:30","C",2,1,4,1,28.93
"12098 _ 1 _ 2024","ODF",12098,1,"BU",2024,"5/23/2024",2024-05-23,"6",44.817972,122.60587,"10:00","C",2,1,4,1,29.07
"12098 _ 1 _ 2024","ODF",12098,1,"BU",2024,"5/23/2024",2024-05-23,"7",44.81824,122.605917,"10:30","C",1,1,4,1,29.63
"20626 _ 1 _ 2024","WY",20626,1,"HU",2024,"5/23/2024",2024-05-23,"1",44.699422,122.561388,"13:10","PC",0,1,3,2,25.67
"20626 _ 1 _ 2024","WY",20626,1,"HU",2024,"5/23/2024",2024-05-23,"2",44.699432,122.562009,"13:35","SU",0,1,4,1,30.2
"20626 _ 1 _ 2024","WY",20626,1,"HU",2024,"5/23/2024",2024-05-23,"3",44.699727,122.561397,"13:12","PC",0,3,4,2,28.37
"20626 _ 1 _ 2024","WY",20626,1,"HU",2024,"5/23/2024",2024-05-23,"4",44.699518,122.561141,"13:40","PC",0,2,4,2,21.2
"20626 _ 1 _ 2024","WY",20626,1,"HU",2024,"5/23/2024",2024-05-23,"5",44.699261,122.560921,"13:04","C",0,3,4,1,29.27
"20626 _ 1 _ 2024","WY",20626,1,"HU",2024,"5/23/2024",2024-05-23,"6",44.699006,122.56164,"13:29","PC",0,3,4,4,29.03
"20626 _ 1 _ 2024","WY",20626,1,"HU",2024,"5/23/2024",2024-05-23,"7",44.699086,122.562173,"13:55","PC",0,1,4,4,37.4
"10471 _ 1 _ 2024","WY",10471,1,"BS",2024,"5/27/2024",2024-05-27,"1",45.078283,122.399109,"9:45","PC",0,3,4,1,30.8
"10471 _ 1 _ 2024","WY",10471,1,"BS",2024,"5/27/2024",2024-05-27,"2",45.078133,122.399582,"10:04","PC",0,2,4,1,21.03
"10471 _ 1 _ 2024","WY",10471,1,"BS",2024,"5/27/2024",2024-05-27,"3",45.07848,122.39945,"9:45","PC",0,3,3,2,31.77
"10471 _ 1 _ 2024","WY",10471,1,"BS",2024,"5/27/2024",2024-05-27,"4",45.078493,122.398752,"10:07","PC",0,3,4,1,38.1
"10471 _ 1 _ 2024","WY",10471,1,"BS",2024,"5/27/2024",2024-05-27,"5",45.078308,122.398321,"9:40","SU",0,2,2,2,22.97
"10471 _ 1 _ 2024","WY",10471,1,"BS",2024,"5/27/2024",2024-05-27,"6",45.078095,122.398655,"10:00","SU",0,1,3,1,23.07
"10471 _ 1 _ 2024","WY",10471,1,"BS",2024,"5/27/2024",2024-05-27,"7",45.077995,122.399204,"10:23","SU",0,1,4,1,16.93
"10422 _ 2 _ 2024","WY",10422,2,"BS",2024,"5/27/2024",2024-05-27,"1",45.074366,122.414007,"14:44","PC",0,2,3,3,17
"10422 _ 2 _ 2024","WY",10422,2,"BS",2024,"5/27/2024",2024-05-27,"2",45.074147,122.413591,"15:09","SU",0,2,3,3,23.7
"10422 _ 2 _ 2024","WY",10422,2,"BS",2024,"5/27/2024",2024-05-27,"3",45.074134,122.414036,"14:42","PC",0,3,4,4,17.03
"10422 _ 2 _ 2024","WY",10422,2,"BS",2024,"5/27/2024",2024-05-27,"4",45.074219,122.414352,"15:05","PC",0,3,4,3,16.47
"10422 _ 2 _ 2024","WY",10422,2,"BS",2024,"5/27/2024",2024-05-27,"5",45.074638,122.41444,"14:40","SU",0,1,4,2,27.47
"10422 _ 2 _ 2024","WY",10422,2,"BS",2024,"5/27/2024",2024-05-27,"6",45.074626,122.413936,"15:00","SU",0,2,3,2,29.27
"10422 _ 2 _ 2024","WY",10422,2,"BS",2024,"5/27/2024",2024-05-27,"7",45.074436,122.413595,"15:18","SU",0,2,3,4,30.27
"10471 _ 2 _ 2024","WY",10471,2,"BS",2024,"5/27/2024",2024-05-27,"1",45.077703,122.397192,"11:40","SU",0,1,3,3,16.2
"10471 _ 2 _ 2024","WY",10471,2,"BS",2024,"5/27/2024",2024-05-27,"2",45.07738,122.396961,"12:10","SU",0,1,4,3,18.33
"10471 _ 2 _ 2024","WY",10471,2,"BS",2024,"5/27/2024",2024-05-27,"3",45.077431,122.397537,"11:52","PC",0,2,4,4,17.73
"10471 _ 2 _ 2024","WY",10471,2,"BS",2024,"5/27/2024",2024-05-27,"4",45.077746,122.397735,"12:12","PC",0,4,3,3,17.63
"10471 _ 2 _ 2024","WY",10471,2,"BS",2024,"5/27/2024",2024-05-27,"5",45.078068,122.397294,"11:51","PC",0,3,3,4,28.27
