"site_id","landowner","stand","site_rep","trt","year","date","date_mdy","subplot","lat","long","time","weather","canopy_cov","dwd_cov","veg_cov","fwd_cov","soil_moist_avg","jul_date","dwd_count","stumps","logs","size_cl","decay_cl","char_cl","length_cl","plot_id","tree_farm","elev","temp","hum","obs","PLDU","ENES","OSS","TAGR","AMGR","ANFE"
"33628 _ 1 _ 2023","PB",33628,1,"HB",2023,"4/6/23","23-04-06",2,45.19683,122.28061,"9:40","R",0,1,1,1,29.13333333,96,5,5,0,1.6,2,3,0,"33628 _ 1 _ 2023 _ 2","CL",1686,46.1,82.6,NA,0,0,4,0,0,0
"33628 _ 1 _ 2023","PB",33628,1,"HB",2023,"4/6/23","23-04-06",3,45.196531,122.280692,"9:15","R",0,1,1,1,29.93333333,96,2,2,0,1.5,1.5,3,0,"33628 _ 1 _ 2023 _ 3","CL",1650,46.5,84.9,NA,0,0,0,0,0,0
"33628 _ 1 _ 2023","PB",33628,1,"HB",2023,"4/6/23","23-04-06",4,45.196377,122.281126,"9:35","R",0,1,2,1,29.83333333,96,1,0,1,1,2,3,3,"33628 _ 1 _ 2023 _ 4","CL",1641,46.9,82.7,NA,0,0,0,0,0,0
"33628 _ 1 _ 2023","PB",33628,1,"HB",2023,"4/6/23","23-04-06",5,45.196482,122.281447,"10:00","R",0,1,1,1,28.73333333,96,5,2,3,1.4,2.2,3,1,"33628 _ 1 _ 2023 _ 5","CL",1629,46.5,89,NA,0,0,0,0,0,0
"33628 _ 1 _ 2023","PB",33628,1,"HB",2023,"4/6/23","23-04-06",6,45.19684,122.28139,"9:45","R",0,1,1,1,29.36666667,96,5,5,0,1.2,2.8,3,0,"33628 _ 1 _ 2023 _ 6","CL",1636,46.1,92.7,NA,0,0,0,0,0,0
"33628 _ 1 _ 2023","PB",33628,1,"HB",2023,"4/6/23","23-04-06",7,45.19701,122.28103,"9:15","R",0,1,1,1,29.16666667,96,3,3,0,1,3,3,0,"33628 _ 1 _ 2023 _ 7","CL",1663,45,85.5,NA,0,0,0,0,0,0
"33651 _ 1 _ 2023","PB",33651,1,"HB",2023,"4/11/23","23-04-11",1,45.18903,122.26685,"12:20","PC",0,1,1,1,24.6,101,8,2,6,1.4,3,3,1.4,"33651 _ 1 _ 2023 _ 1","CL",1828,44.8,100,NA,0,0,2,0,0,0
"33651 _ 1 _ 2023","PB",33651,1,"HB",2023,"4/11/23","23-04-11",2,45.18901,122.2673,"13:15","S",0,1,3,1,30,101,7,3,4,1.7,3,3,1.4,"33651 _ 1 _ 2023 _ 2","CL",1863,40,96.6,NA,0,0,0,0,0,0
"33651 _ 1 _ 2023","PB",33651,1,"HB",2023,"4/11/23","23-04-11",3,45.189265,122.267152,"12:20","PC",0,1,1,1,24.53333333,101,2,1,1,1.5,2,3,1,"33651 _ 1 _ 2023 _ 3","CL",1837,51.6,80.9,NA,0,1,3,0,0,0
"33651 _ 1 _ 2023","PB",33651,1,"HB",2023,"4/11/23","23-04-11",4,45.189339,122.26673,"12:50","S",0,1,2,1,24.46666667,101,2,2,0,1.5,2,3,0,"33651 _ 1 _ 2023 _ 4","CL",1800,37.6,98.8,NA,0,0,0,0,0,0
"33651 _ 1 _ 2023","PB",33651,1,"HB",2023,"4/11/23","23-04-11",5,45.18906,122.26646,"13:30","SN",0,1,2,1,27.13333333,101,5,3,2,1.4,3,3,1,"33651 _ 1 _ 2023 _ 5","CL",1825,37.1,100,NA,0,0,0,0,0,0
"33651 _ 1 _ 2023","PB",33651,1,"HB",2023,"4/11/23","23-04-11",6,45.18879,122.26659,"12:55","SN",0,1,2,1,27,101,6,4,2,1.2,3,3,0.8,"33651 _ 1 _ 2023 _ 6","CL",1826,38.4,96.6,NA,0,0,0,0,0,0
"33651 _ 1 _ 2023","PB",33651,1,"HB",2023,"4/11/23","23-04-11",7,45.18872,122.26693,"12:30","PC",0,1,1,1,25.13333333,101,3,2,1,1.3,3,3,0.7,"33651 _ 1 _ 2023 _ 7","CL",1856,45.8,100,NA,0,0,0,0,1,0
"33689 _ 1 _ 2023","PB",33689,1,"HU",2023,"4/6/23","23-04-06",1,45.1778,122.33579,"13:10","R",0,1,4,2,26.36666667,96,7,7,0,1.4,1.6,1,0,"33689 _ 1 _ 2023 _ 1","CL",1845,54.5,70,NA,0,0,0,0,0,0
"33689 _ 1 _ 2023","PB",33689,1,"HU",2023,"4/6/23","23-04-06",2,45.17748,122.33586,"13:52","R",0,2,3,3,28.76666667,96,9,6,3,1.7,2.2,1,0.8,"33689 _ 1 _ 2023 _ 2","CL",1859,53.5,80,NA,0,0,0,0,0,0
"33689 _ 1 _ 2023","PB",33689,1,"HU",2023,"4/6/23","23-04-06",3,45.177677,122.336198,"13:20","R",0,1,4,2,30.13333333,96,2,2,0,1.5,2,1,0,"33689 _ 1 _ 2023 _ 3","CL",1880,54.4,82.5,NA,0,0,0,0,0,0
"33689 _ 1 _ 2023","PB",33689,1,"HU",2023,"4/6/23","23-04-06",4,45.178032,122.336118,"13:45","R",0,1,4,2,32.06666667,96,2,2,0,1.5,2,1,0,"33689 _ 1 _ 2023 _ 4","CL",1833,53,85.2,NA,0,0,0,0,0,0
"33689 _ 1 _ 2023","PB",33689,1,"HU",2023,"4/6/23","23-04-06",5,45.17807,122.33559,"14:15","R",0,1,4,1,34.43333333,96,3,3,0,1.7,2,1,0,"33689 _ 1 _ 2023 _ 5","CL",1837,53.2,77.2,NA,0,0,0,0,0,0
"33689 _ 1 _ 2023","PB",33689,1,"HU",2023,"4/6/23","23-04-06",6,45.17786,122.33538,"13:55","R",0,1,4,2,27.86666667,96,6,4,2,1.2,2.7,1.8,0.8,"33689 _ 1 _ 2023 _ 6","CL",1838,52.5,93.3,NA,0,0,0,0,0,0
"33689 _ 1 _ 2023","PB",33689,1,"HU",2023,"4/6/23","23-04-06",7,45.17757,122.33546,"13:30","R",0,2,4,2,30.1,96,8,5,3,1.4,2.4,1.1,1,"33689 _ 1 _ 2023 _ 7","CL",1847,54.2,78.2,NA,0,0,0,0,0,0
"33754 _ 1 _ 2023","PB",33754,1,"HU",2023,"4/5/23","23-04-05",1,45.12338,122.41965,"9:05","PC",0,1,4,2,30.93333333,95,5,3,2,1.6,2,1,0.8,"33754 _ 1 _ 2023 _ 1","CL",1534,45.2,58.8,NA,0,0,0,0,0,0
"33754 _ 1 _ 2023","PB",33754,1,"HU",2023,"4/5/23","23-04-05",2,45.12318,122.41932,"9:30","PC",0,1,4,1,30.5,95,3,2,1,1.3,2.3,1,0.7,"33754 _ 1 _ 2023 _ 2","CL",1572,44.3,56,NA,0,0,0,0,0,0
"33754 _ 1 _ 2023","PB",33754,1,"HU",2023,"4/5/23","23-04-05",3,45.12306,122.419671,"9:10","PC",0,1,4,2,33.06666667,95,3,3,0,1,1.7,1,0,"33754 _ 1 _ 2023 _ 3","CL",1540,44.3,71.7,NA,0,0,0,0,0,0
"33754 _ 1 _ 2023","PB",33754,1,"HU",2023,"4/5/23","23-04-05",4,45.123207,122.42004,"9:45","PC",0,2,3,3,32.46666667,95,7,0,7,1.3,3,1,2.3,"33754 _ 1 _ 2023 _ 4","CL",1524,45.7,65.9,NA,0,0,0,0,0,0
"33754 _ 1 _ 2023","PB",33754,1,"HU",2023,"4/5/23","23-04-05",5,45.123556,122.420011,"10:10","C",0,1,4,2,26.13333333,95,4,2,2,1.2,2.2,1,1,"33754 _ 1 _ 2023 _ 5","CL",1521,46.3,62.3,NA,0,0,0,0,0,0
"33754 _ 1 _ 2023","PB",33754,1,"HU",2023,"4/5/23","23-04-05",6,45.12374,122.41959,"9:30","PC",0,1,4,2,32.86666667,95,4,2,2,1,2.5,1.5,1,"33754 _ 1 _ 2023 _ 6","CL",1540,42.8,66.8,NA,0,0,1,0,0,0
"33754 _ 1 _ 2023","PB",33754,1,"HU",2023,"4/5/23","23-04-05",7,45.12347,122.41933,"10:00","PC",0,1,4,1,36.03333333,95,7,6,1,1.4,2.4,1.6,0.3,"33754 _ 1 _ 2023 _ 7","CL",1558,47.6,73.3,NA,0,0,0,0,0,0
"33810 _ 1 _ 2023","PB",33810,1,"HU",2023,"4/10/23","23-04-10",1,45.14533,122.34016,"14:00","R",0,1,1,2,40.4,NA,NA,NA,NA,NA,NA,NA,NA,"33810 _ 1 _ 2023 _ 1","CL",2420,45.5,100,NA,0,0,0,0,0,0
"33810 _ 1 _ 2023","PB",33810,1,"HU",2023,"4/10/23","23-04-10",2,45.14505,122.34045,"15:00","R",0,1,2,2,24.43333333,NA,NA,NA,NA,NA,NA,NA,NA,"33810 _ 1 _ 2023 _ 2","CL",2460,43.1,100,NA,0,1,0,0,0,0
"33810 _ 1 _ 2023","PB",33810,1,"HU",2023,"4/10/23","23-04-10",3,45.145351,122.340592,"14:00","R",0,1,4,2,34.16666667,NA,NA,NA,NA,NA,NA,NA,NA,"33810 _ 1 _ 2023 _ 3","CL",2414,45.5,100,NA,0,0,0,0,0,0
"33810 _ 1 _ 2023","PB",33810,1,"HU",2023,"4/10/23","23-04-10",4,45.145577,122.340068,"14:40","R",0,1,4,2,29.3,NA,NA,NA,NA,NA,NA,NA,NA,"33810 _ 1 _ 2023 _ 4","CL",2416,45.3,100,NA,0,0,1,0,0,0
"33810 _ 1 _ 2023","PB",33810,1,"HU",2023,"4/10/23","23-04-10",5,45.145456,122.339777,"15:00","R",0,2,4,3,30.9,NA,NA,NA,NA,NA,NA,NA,NA,"33810 _ 1 _ 2023 _ 5","CL",2410,45.6,100,NA,0,0,0,0,0,0
"33810 _ 1 _ 2023","PB",33810,1,"HU",2023,"4/10/23","23-04-10",6,45.14513,122.33971,"14:25","R",0,2,3,2,39.06666667,NA,NA,NA,NA,NA,NA,NA,NA,"33810 _ 1 _ 2023 _ 6","CL",2432,45,100,NA,0,0,0,0,0,0
"33810 _ 1 _ 2023","PB",33810,1,"HU",2023,"4/10/23","23-04-10",7,45.145,122.34021,"14:50","R",0,2,1,3,29.16666667,NA,NA,NA,NA,NA,NA,NA,NA,"33810 _ 1 _ 2023 _ 7","CL",2464,46.2,100,NA,0,0,1,0,0,0
"34007 _ 1 _ 2023","PB",34007,1,"HB",2023,"4/17/23","23-04-17",1,45.16938,122.29936,"11:10","PC",0,1,3,1,20.7,107,4,2,2,1.2,2.8,3,1,"34007 _ 1 _ 2023 _ 1","CL",2209,50.9,72.2,NA,0,1,0,0,0,0
"34007 _ 1 _ 2023","PB",34007,1,"HB",2023,"4/17/23","23-04-17",2,45.16934,122.29983,"11:30","PC",0,1,3,1,20.1,107,8,6,2,1.5,2.5,3,0.2,"34007 _ 1 _ 2023 _ 2","CL",2244,50.5,53.4,NA,0,1,5,0,0,0
"34007 _ 1 _ 2023","PB",34007,1,"HB",2023,"4/17/23","23-04-17",3,45.169614,122.299619,"11:10","PC",0,2,2,2,22.33333333,107,11,10,1,1.5,2.6,3,0.2,"34007 _ 1 _ 2023 _ 3","CL",2212,47.9,56.8,NA,0,0,0,0,0,0
"34007 _ 1 _ 2023","PB",34007,1,"HB",2023,"4/17/23","23-04-17",4,45.29908,122.299082,"11:30","C",0,2,3,1,26.6,107,8,7,1,1.4,3,3,0.2,"34007 _ 1 _ 2023 _ 4","CL",2170,45.8,53.6,NA,0,0,1,0,0,0
"34007 _ 1 _ 2023","PB",34007,1,"HB",2023,"4/17/23","23-04-17",5,45.169331,122.298901,"11:52","R",0,2,3,2,21.8,107,8,4,4,1.5,2.4,2.9,1.2,"34007 _ 1 _ 2023 _ 5","CL",2172,44.6,63.6,NA,0,0,0,0,0,0
"34007 _ 1 _ 2023","PB",34007,1,"HB",2023,"4/17/23","23-04-17",6,45.16908,122.22917,"11:25","C",0,1,1,4,23.6,107,8,8,0,1.6,2.4,3,0,"34007 _ 1 _ 2023 _ 6","CL",2210,45.4,50.8,NA,0,1,2,0,0,0
"34007 _ 1 _ 2023","PB",34007,1,"HB",2023,"4/17/23","23-04-17",7,45.16907,122.29958,"11:50","C",0,1,1,4,26.66666667,107,5,3,2,1.2,3,3,0.8,"34007 _ 1 _ 2023 _ 7","CL",2231,43.1,61.9,NA,0,0,0,0,0,0
"34017 _ 1 _ 2023","PB",34017,1,"HU",2023,"4/20/23","23-04-20",1,45.213726,122.521086,"9:45","C",0,1,4,1,32.33333333,110,4,4,0,1.2,1,1,0,"34017 _ 1 _ 2023 _ 1","CL",647,50,82.3,NA,0,0,0,0,0,0
"34017 _ 1 _ 2023","PB",34017,1,"HU",2023,"4/20/23","23-04-20",2,45.214064,122.520971,"10:15","C",0,1,4,1,34.03333333,110,2,2,0,1.5,1,1,0,"34017 _ 1 _ 2023 _ 2","CL",652,49.2,85.5,NA,0,0,0,0,0,0
"34017 _ 1 _ 2023","PB",34017,1,"HU",2023,"4/20/23","23-04-20",3,45.21383,122.52058,"9:55","R",0,1,4,3,31.6,110,2,2,0,1,2.5,1,0,"34017 _ 1 _ 2023 _ 3","CL",620,50.5,89.7,NA,0,0,0,0,0,0
"34017 _ 1 _ 2023","PB",34017,1,"HU",2023,"4/20/23","23-04-20",4,45.21353,122.52074,"10:27","C",0,1,4,3,32.33333333,110,7,4,3,1.3,2,1,1.1,"34017 _ 1 _ 2023 _ 4","CL",613,46.2,84.2,NA,0,0,0,0,0,0
"34017 _ 1 _ 2023","PB",34017,1,"HU",2023,"4/20/23","23-04-20",5,45.21347,122.52104,"10:50","R",0,1,4,3,30.03333333,110,6,1,5,1.2,2,1,2.2,"34017 _ 1 _ 2023 _ 5","CL",620,46,87.5,NA,0,0,0,0,0,0
"34017 _ 1 _ 2023","PB",34017,1,"HU",2023,"4/20/23","23-04-20",6,45.21352,122.52133,"10:30","R",0,1,3,3,27.56666667,110,7,1,6,1,1.6,1,2.1,"34017 _ 1 _ 2023 _ 6","CL",607,46,83.9,NA,0,0,0,0,0,0
"34017 _ 1 _ 2023","PB",34017,1,"HU",2023,"4/20/23","23-04-20",7,45.21398,122.52132,"10:05","C",0,1,4,1,30.4,110,8,2,6,1.2,2.5,1,1.4,"34017 _ 1 _ 2023 _ 7","CL",658,47.6,79.2,NA,0,0,0,0,0,0
"408143 _ 1 _ 2023","PB",408143,1,"HU",2023,"4/4/23","23-04-04",1,45.16277,122.36936,"12:30","R",0,1,4,1,29.76666667,94,13,2,11,1.2,2.6,1,1.8,"408143 _ 1 _ 2023 _ 1","CL",1423,46,78.6,NA,0,0,0,0,0,0
"408143 _ 1 _ 2023","PB",408143,1,"HU",2023,"4/4/23","23-04-04",2,45.16246,122.36946,"13:30","R",0,1,4,1,30.33333333,94,10,7,3,1.3,2.7,1,0.4,"408143 _ 1 _ 2023 _ 2","CL",1450,42.6,82.2,NA,0,0,0,0,0,0
"408143 _ 1 _ 2023","PB",408143,1,"HU",2023,"4/4/23","23-04-04",3,45.162638,122.369769,"13:15","R",0,1,4,2,39.76666667,94,4,2,2,1.5,2.8,1.2,1,"408143 _ 1 _ 2023 _ 3","CL",1430,44.5,90.3,NA,0,0,0,0,0,0
"408143 _ 1 _ 2023","PB",408143,1,"HU",2023,"4/4/23","23-04-04",4,45.162979,122.369649,"12:40","PC",0,1,4,3,33.1,94,1,1,0,2,2,1,0,"408143 _ 1 _ 2023 _ 4","CL",1412,41.7,92.9,NA,0,0,0,0,0,0
"408143 _ 1 _ 2023","PB",408143,1,"HU",2023,"4/4/23","23-04-04",5,45.16308,122.36933,"13:55","PC",0,1,4,2,26.93333333,94,7,3,4,1.3,2.6,2.3,0.9,"408143 _ 1 _ 2023 _ 5","CL",1399,43.4,78.7,NA,0,0,1,0,0,0
"408143 _ 1 _ 2023","PB",408143,1,"HU",2023,"4/4/23","23-04-04",6,45.16278,122.36892,"13:25","PC",0,2,4,3,29.93333333,94,9,2,7,1.2,2.7,1.4,1.8,"408143 _ 1 _ 2023 _ 6","CL",1417,42.3,83.7,NA,0,0,0,0,0,0
"408143 _ 1 _ 2023","PB",408143,1,"HU",2023,"4/4/23","23-04-04",7,45.16247,122.36908,"12:55","PC",0,1,4,2,37.13333333,94,2,1,1,1,3,1,1,"408143 _ 1 _ 2023 _ 7","CL",1452,43.9,81.7,NA,0,0,0,0,0,0
"408161 _ 1 _ 2023","PB",408161,1,"HU",2023,"4/5/23","23-04-05",1,45.15833,122.35439,"13:00","C",0,1,1,4,34.86666667,95,4,3,1,1.8,2,1,0.8,"408161 _ 1 _ 2023 _ 1","CL",1879,44.4,66.8,NA,0,0,0,0,0,0
"408161 _ 1 _ 2023","PB",408161,1,"HU",2023,"4/5/23","23-04-05",2,45.15852,122.35474,"13:30","C",0,1,1,4,30.7,95,7,4,3,1.6,2.3,1,0.7,"408161 _ 1 _ 2023 _ 2","CL",1874,48.9,64.5,NA,0,0,0,0,0,0
"408161 _ 1 _ 2023","PB",408161,1,"HU",2023,"4/5/23","23-04-05",3,45.158644,122.354365,"13:00","C",0,1,1,4,28.16666667,95,5,5,0,1.4,1.2,1,0,"408161 _ 1 _ 2023 _ 3","CL",1850,46.5,72.4,NA,0,0,0,0,0,0
"408161 _ 1 _ 2023","PB",408161,1,"HU",2023,"4/5/23","23-04-05",4,45.158496,122.354032,"13:20","C",0,1,1,4,29.33333333,95,1,1,0,2,2,1,0,"408161 _ 1 _ 2023 _ 4","CL",1807,46.8,73.4,NA,0,0,0,0,0,0
"408161 _ 1 _ 2023","PB",408161,1,"HU",2023,"4/5/23","23-04-05",5,45.158202,122.354009,"13:50","C",0,1,1,3,22.03333333,95,1,1,0,1,3,1,0,"408161 _ 1 _ 2023 _ 5","CL",1805,46.3,65.9,NA,0,2,0,0,0,0
"408161 _ 1 _ 2023","PB",408161,1,"HU",2023,"4/5/23","23-04-05",6,45.158,122.35441,"13:40","C",0,2,1,3,22.26666667,95,11,4,7,1.2,2,1.2,1.6,"408161 _ 1 _ 2023 _ 6","CL",1840,45,75.3,NA,0,1,0,0,0,0
"408161 _ 1 _ 2023","PB",408161,1,"HU",2023,"4/5/23","23-04-05",7,45.15811,122.35474,"13:10","C",0,2,2,3,30.16666667,95,9,2,7,1.1,1.6,1.1,1.9,"408161 _ 1 _ 2023 _ 7","CL",1846,47.2,76.3,NA,0,0,0,0,0,0
"408162 _ 1 _ 2023","PB",408162,1,"HU",2023,"4/12/23","23-04-12",1,45.16629,122.31811,"14:35","PC",0,1,4,1,29.66666667,102,4,4,0,1.5,2.8,1,0,"408162 _ 1 _ 2023 _ 1","CL",2040,39.6,80.9,NA,0,0,0,0,0,0
"408162 _ 1 _ 2023","PB",408162,1,"HU",2023,"4/12/23","23-04-12",2,45.16619,122.31774,"15:20","SN",0,1,4,3,31.13333333,102,5,5,0,1.2,2.6,1,0,"408162 _ 1 _ 2023 _ 2","CL",2035,39.6,86.8,NA,0,2,0,0,0,0
"408162 _ 1 _ 2023","PB",408162,1,"HU",2023,"4/12/23","23-04-12",3,45.165995,122.317961,"14:40","S",0,1,4,2,36.26666667,102,6,6,0,1.2,2,1,0,"408162 _ 1 _ 2023 _ 3","CL",2033,41.3,79,NA,0,0,3,0,0,0
"408162 _ 1 _ 2023","PB",408162,1,"HU",2023,"4/12/23","23-04-12",4,45.166098,122.318428,"15:10","S",0,1,4,2,28.43333333,102,4,4,0,1.2,1.8,1,0,"408162 _ 1 _ 2023 _ 4","CL",2020,41.1,78.6,NA,0,1,1,0,0,0
"408162 _ 1 _ 2023","PB",408162,1,"HU",2023,"4/12/23","23-04-12",5,45.166299,122.318579,"15:30","SN",0,2,4,2,26.53333333,102,6,4,2,1,1.3,1,0.8,"408162 _ 1 _ 2023 _ 5","CL",2006,38.3,86.7,NA,0,0,1,0,0,0
"408162 _ 1 _ 2023","PB",408162,1,"HU",2023,"4/12/23","23-04-12",6,45.16651,122.31848,"15:10","S",0,1,3,2,12.71666667,102,9,4,5,1.1,1.8,1,1.1,"408162 _ 1 _ 2023 _ 6","CL",2025,42.5,100,NA,0,0,0,0,0,0
"408162 _ 1 _ 2023","PB",408162,1,"HU",2023,"4/12/23","23-04-12",7,45.16662,122.31785,"14:45","PC",0,1,4,2,25.06666667,102,9,4,5,1.1,2.3,1.1,1.1,"408162 _ 1 _ 2023 _ 7","CL",2033,43.4,98.8,NA,0,0,0,0,0,0
"408178 _ 1 _ 2023","PB",408178,1,"BS",2023,"4/18/23","23-04-18",1,45.208404,122.267934,"13:40","SN",0,0,1,1,27.56666667,NA,NA,NA,NA,NA,NA,NA,NA,"408178 _ 1 _ 2023 _ 1","CL",1533,48.7,54.8,NA,0,0,0,0,0,0
"408178 _ 2 _ 2023","PB",408178,2,"HB",2023,"4/19/23","23-04-19",1,45.208375,122.25864,"10:20","C",0,1,2,1,21.7,109,2,2,0,1,3,3,0,"408178 _ 2 _ 2023 _ 1","CL",1789,42.4,70.3,NA,0,0,0,0,0,0
"408178 _ 1 _ 2023","PB",408178,1,"BS",2023,"4/18/23","23-04-18",2,45.208185,122.267609,"14:10","SN",0,2,1,2,28.66666667,108,8,3,5,1,1.6,1.8,1.6,"408178 _ 1 _ 2023 _ 2","CL",1517,47.1,78.3,NA,0,0,0,0,0,0
"408178 _ 2 _ 2023","PB",408178,2,"HB",2023,"4/19/23","23-04-19",2,45.208617,122.258868,"10:50","C",0,1,2,1,22.4,NA,NA,NA,NA,NA,NA,NA,NA,"408178 _ 2 _ 2023 _ 2","CL",1786,41.1,67.2,NA,0,0,0,0,0,0
"408178 _ 1 _ 2023","PB",408178,1,"BS",2023,"4/18/23","23-04-18",3,45.20811,122.26807,"14:10","SN",0,1,2,1,24.13333333,108,7,2,5,1.4,2.9,3,1.4,"408178 _ 1 _ 2023 _ 3","CL",1538,46.8,67.5,NA,0,0,0,0,0,0
"408178 _ 2 _ 2023","PB",408178,2,"HB",2023,"4/19/23","23-04-19",3,45.20855,122.25832,"10:40","C",0,2,1,1,26.03333333,109,8,3,5,1.5,2.5,3,1.5,"408178 _ 2 _ 2023 _ 3","CL",1785,42.2,72.4,NA,0,0,0,0,0,0
"408178 _ 1 _ 2023","PB",408178,1,"BS",2023,"4/18/23","23-04-18",4,45.20839,122.26839,"14:30","PC",0,1,2,2,27.5,108,10,6,4,1.4,2.8,3,1.2,"408178 _ 1 _ 2023 _ 4","CL",1536,49.4,82.2,NA,0,0,0,0,0,0
"408178 _ 2 _ 2023","PB",408178,2,"HB",2023,"4/19/23","23-04-19",4,45.20824,122.25819,"11:00","SN",0,1,1,1,27.53333333,109,8,6,2,1.4,2.5,3,0.4,"408178 _ 2 _ 2023 _ 4","CL",1763,40.6,68.8,NA,0,0,0,0,0,0
"408178 _ 1 _ 2023","PB",408178,1,"BS",2023,"4/18/23","23-04-18",5,45.20863,122.26819,"14:55","PC",0,1,1,1,23.03333333,108,9,5,4,1.2,3,3,1.1,"408178 _ 1 _ 2023 _ 5","CL",1534,52,72.8,NA,0,0,1,0,0,0
"408178 _ 2 _ 2023","PB",408178,2,"HB",2023,"4/19/23","23-04-19",5,45.20808,122.25846,"11:23","R",0,1,1,1,23.13333333,109,8,7,1,1.4,2.1,3,0.4,"408178 _ 2 _ 2023 _ 5","CL",1750,42.9,73,NA,0,0,1,0,0,0
"408178 _ 1 _ 2023","PB",408178,1,"BS",2023,"4/18/23","23-04-18",6,45.20868,122.26774,"14:35","PC",0,2,1,4,31.5,108,9,4,5,1.4,2.8,2.6,0.9,"408178 _ 1 _ 2023 _ 6","CL",1521,54.7,69.1,NA,0,0,0,0,0,0
"408178 _ 2 _ 2023","PB",408178,2,"HB",2023,"4/19/23","23-04-19",6,45.20816,122.25889,"11:05","SN",0,1,2,1,17.63333333,109,7,7,0,1.3,3,3,0,"408178 _ 2 _ 2023 _ 6","CL",1768,43,60.6,NA,0,0,1,0,0,0
"408178 _ 1 _ 2023","PB",408178,1,"BS",2023,"4/18/23","23-04-18",7,45.20843,122.26752,"14:10","SN",0,1,1,4,33.36666667,108,1,0,1,1,1,1,2,"408178 _ 1 _ 2023 _ 7","CL",1521,45.1,91.7,NA,0,0,0,0,0,1
"408178 _ 2 _ 2023","PB",408178,2,"HB",2023,"4/19/23","23-04-19",7,45.2084,122.25911,"10:45","C",0,1,1,1,18.73333333,109,2,2,0,1.5,3,3,0,"408178 _ 2 _ 2023 _ 7","CL",1777,44.3,68.8,NA,0,0,0,0,0,0
"408180 _ 1 _ 2023","PB",408180,1,"HB",2023,"4/11/23","23-04-11",1,45.1884,122.25643,"9:15","SN",0,2,3,2,28.13333333,101,11,8,3,1.6,2.5,3,0.8,"408180 _ 1 _ 2023 _ 1","CL",1953,37.7,100,NA,0,1,1,0,0,0
"408180 _ 1 _ 2023","PB",408180,1,"HB",2023,"4/11/23","23-04-11",2,45.18825,122.25681,"9:30","SN",0,1,1,2,28.9,101,7,4,3,1.4,2.1,3,1,"408180 _ 1 _ 2023 _ 2","CL",1972,37.5,100,NA,0,0,0,0,0,0
"408180 _ 1 _ 2023","PB",408180,1,"HB",2023,"4/11/23","23-04-11",3,45.188596,122.256771,"9:15","S",0,1,2,1,31.53333333,101,2,1,1,1,2,2.5,0,"408180 _ 1 _ 2023 _ 3","CL",1959,38.4,100,NA,0,0,0,0,0,0
"408180 _ 1 _ 2023","PB",408180,1,"HB",2023,"4/11/23","23-04-11",4,45.188728,122.256463,"9:40","S",0,2,3,2,37.4,101,6,2,4,1.3,2.7,3,1.5,"408180 _ 1 _ 2023 _ 4","CL",1920,37.8,100,NA,0,1,0,0,0,0
"408180 _ 1 _ 2023","PB",408180,1,"HB",2023,"4/11/23","23-04-11",5,45.18859,122.25599,"10:10","SN",0,1,2,1,32.3,101,7,4,3,1.4,2.7,3,1.3,"408180 _ 1 _ 2023 _ 5","CL",1926,37.5,100,NA,0,0,0,0,0,0
"408180 _ 1 _ 2023","PB",408180,1,"HB",2023,"4/11/23","23-04-11",6,45.18829,122.256,"9:40","SN",0,1,2,1,31.13333333,101,10,5,5,1.2,2.3,3,1.4,"408180 _ 1 _ 2023 _ 6","CL",1939,38.3,100,NA,0,0,0,0,0,0
"408180 _ 1 _ 2023","PB",408180,1,"HB",2023,"4/11/23","23-04-11",7,45.18813,122.2564,"9:20","SN",0,1,2,1,32.06666667,101,4,3,1,1,2.8,3,0.8,"408180 _ 1 _ 2023 _ 7","CL",1966,38.3,100,NA,0,0,1,0,0,0
"9757 _ 1 _ 2024","PB",9757,1,"BU",2024,"4/10/2024","2024-04-10",1,45.213441,122.273943,"15:11","SU",2,1,4,3,24.27,101,3,2,1,1,2,2.7,1,"9757 _ 1 _ 2024 _ 1","CL",1452,63.6,49,"SLG",0,0,0,0,0,0
"9757 _ 1 _ 2024","PB",9757,1,"BU",2024,"4/10/2024","2024-04-10",2,45.213276,122.273673,"15:39","PC",2,3,3,4,22,101,6,0,6,1.3,2.3,2.2,1.8,"9757 _ 1 _ 2024 _ 2","CL",1452,63.6,49,"SLG",0,0,0,0,0,0
"9757 _ 1 _ 2024","PB",9757,1,"BU",2024,"4/10/2024","2024-04-10",3,45.213249,122.274309,"15:20","SU",1,1,4,3,24.8,101,6,1,5,1.3,2,2.2,1.8,"9757 _ 1 _ 2024 _ 3","CL",1452,63.6,49,"JW",0,0,0,0,0,0
"9757 _ 1 _ 2024","PB",9757,1,"BU",2024,"4/10/2024","2024-04-10",4,45.213391,122.274315,"15:50","SU",3,2,3,2,22.33,101,3,0,3,1,2,2.7,2.7,"9757 _ 1 _ 2024 _ 4","CL",1452,63.6,49,"JW",0,0,1,0,0,0
"9757 _ 1 _ 2024","PB",9757,1,"BU",2024,"4/10/2024","2024-04-10",5,45.213645,122.274235,"15:11","SU",2,2,3,3,25.07,101,3,0,3,2,2.3,2,2.3,"9757 _ 1 _ 2024 _ 5","CL",1452,63.6,49,"RMM",0,0,0,0,0,0
