"site_id","date_mdy","precip_mm"
"11084 _ 1 _ 2024",2023-02-14,17.07
"12033 _ 1 _ 2023",2023-02-14,18.95
"12033 _ 1 _ 2024",2023-02-14,18.95
"12098 _ 1 _ 2023",2023-02-14,18.46
"12098 _ 1 _ 2024",2023-02-14,8.08
"12213 _ 1 _ 2023",2023-02-14,8.86
"12213 _ 1 _ 2024",2023-02-14,8.86
"12239 _ 1 _ 2023",2023-02-14,8.86
"12239 _ 1 _ 2024",2023-02-14,8.86
"12349 _ 1 _ 2023",2023-02-14,18.46
"12349 _ 1 _ 2024",2023-02-14,18.46
"12351 _ 1 _ 2023",2023-02-14,12.47
"12362 _ 1 _ 2023",2023-02-14,16.22
"12362 _ 1 _ 2024",2023-02-14,16.22
"12364 _ 1 _ 2023",2023-02-14,16.22
"12364 _ 1 _ 2024",2023-02-14,16.22
"12392 _ 1 _ 2023",2023-02-14,21.56
"12421 _ 1 _ 2023",2023-02-14,17.87
"12421 _ 1 _ 2024",2023-02-14,17.87
"12441 _ 1 _ 2023",2023-02-14,19.95
"12441 _ 1 _ 2024",2023-02-14,19.95
"12560 _ 1 _ 2023",2023-02-14,16.3
"12560 _ 1 _ 2024",2023-02-14,16.3
"12776 _ 1 _ 2024",2023-02-14,16.3
"12804 _ 1 _ 2023",2023-02-14,18.46
"12804 _ 1 _ 2024",2023-02-14,18.46
"12805 _ 1 _ 2023",2023-02-14,18.46
"12805 _ 1 _ 2024",2023-02-14,18.46
"12806 _ 1 _ 2024",2023-02-14,18.46
"13924 _ 1 _ 2023",2023-02-14,10.51
"13924 _ 1 _ 2024",2023-02-14,10.51
"15562 _ 1 _ 2023",2023-02-14,13.39
"15562 _ 1 _ 2024",2023-02-14,13.39
"16804 _ 1 _ 2023",2023-02-14,20.31
"20039 _ 1 _ 2023",2023-02-14,22.1
"20039 _ 1 _ 2024",2023-02-14,22.1
"20053 _ 1 _ 2023",2023-02-14,22.1
"20053 _ 1 _ 2024",2023-02-14,22.1
"20550 _ 1 _ 2023",2023-02-14,16.96
"20550 _ 1 _ 2024",2023-02-14,16.96
"20616 _ 1 _ 2023",2023-02-14,13.59
"20616 _ 1 _ 2024",2023-02-14,13.59
"20626 _ 1 _ 2024",2023-02-14,15.91
"21026 _ 1 _ 2023",2023-02-14,17.57
"21159 _ 1 _ 2023",2023-02-14,17.57
"25954 _ 1 _ 2023",2023-02-14,15.61
"29121 _ 1 _ 2023",2023-02-14,13.57
"29121 _ 1 _ 2024",2023-02-14,13.57
"29122 _ 1 _ 2023",2023-02-14,13.57
"29122 _ 1 _ 2024",2023-02-14,14.88
"29123 _ 1 _ 2023",2023-02-14,13.57
"29123 _ 1 _ 2024",2023-02-14,13.57
"29429 _ 1 _ 2023",2023-02-14,16.96
"29429 _ 1 _ 2024",2023-02-14,16.96
"29431 _ 1 _ 2023",2023-02-14,14.88
"29431 _ 1 _ 2024",2023-02-14,14.88
"29889 _ 1 _ 2023",2023-02-14,16.96
"29889 _ 1 _ 2024",2023-02-14,16.96
"33628 _ 1 _ 2023",2023-02-14,11.04
"33628 _ 1 _ 2024",2023-02-14,11.04
"33651 _ 1 _ 2023",2023-02-14,11.36
"33651 _ 1 _ 2024",2023-02-14,11.36
"33689 _ 1 _ 2023",2023-02-14,15.66
"33689 _ 1 _ 2024",2023-02-14,15.66
"33754 _ 1 _ 2023",2023-02-14,12.69
"33810 _ 1 _ 2023",2023-02-14,26.45
"33810 _ 1 _ 2024",2023-02-14,15.66
"34007 _ 1 _ 2023",2023-02-14,17.88
"34007 _ 1 _ 2024",2023-02-14,17.88
"34017 _ 1 _ 2023",2023-02-14,6.11
"34017 _ 1 _ 2024",2023-02-14,6.11
"408143 _ 1 _ 2023",2023-02-14,10.7
"408143 _ 1 _ 2024",2023-02-14,10.7
"408161 _ 1 _ 2023",2023-02-14,10.7
"408162 _ 1 _ 2023",2023-02-14,15.66
"408162 _ 1 _ 2024",2023-02-14,15.66
"408178 _ 1 _ 2023",2023-02-14,11.36
"408178 _ 1 _ 2024",2023-02-14,11.36
"408178 _ 2 _ 2023",2023-02-14,11.36
"408178 _ 2 _ 2024",2023-02-14,11.36
"408180 _ 1 _ 2023",2023-02-14,11.36
"408180 _ 1 _ 2024",2023-02-14,11.36
"9757 _ 1 _ 2023",2023-02-14,11.04
"9757 _ 1 _ 2024",2023-02-14,11.04
"10024 _ 1 _ 2023",2023-02-15,0.93
"10024 _ 1 _ 2024",2023-02-15,2.12
"10078 _ 1 _ 2023",2023-02-15,2.12
"10078 _ 1 _ 2024",2023-02-15,2.12
"10153 _ 1 _ 2023",2023-02-15,2.85
"10153 _ 1 _ 2024",2023-02-15,2.85
"10185 _ 1 _ 2023",2023-02-15,5.16
"10185 _ 1 _ 2024",2023-02-15,5.16
"10258 _ 1 _ 2023",2023-02-15,2.44
"10302 _ 1 _ 2023",2023-02-15,1.46
"10302 _ 1 _ 2024",2023-02-15,1.46
"10399 _ 1 _ 2023",2023-02-15,6.84
"10399 _ 1 _ 2024",2023-02-15,6.84
"10403 _ 1 _ 2023",2023-02-15,4.51
"10403 _ 1 _ 2024",2023-02-15,4.51
"10422 _ 1 _ 2023",2023-02-15,2.12
"10422 _ 1 _ 2024",2023-02-15,2.12
"10422 _ 2 _ 2024",2023-02-15,2.12
"10439 _ 1 _ 2023",2023-02-15,2.85
"10439 _ 1 _ 2024",2023-02-15,2.85
"10444 _ 1 _ 2023",2023-02-15,4.51
"10444 _ 1 _ 2024",2023-02-15,4.51
"10463 _ 1 _ 2024",2023-02-15,2.12
"10467 _ 1 _ 2023",2023-02-15,2.12
"10467 _ 1 _ 2024",2023-02-15,2.12
"10471 _ 1 _ 2024",2023-02-15,2.12
"10471 _ 2 _ 2024",2023-02-15,2.12
"10488 _ 1 _ 2023",2023-02-15,4.51
"10498 _ 1 _ 2023",2023-02-15,6.57
"10506 _ 1 _ 2023",2023-02-15,2.12
"10506 _ 1 _ 2024",2023-02-15,2.12
"10550 _ 1 _ 2023",2023-02-15,2.12
"10553 _ 1 _ 2023",2023-02-15,6.57
"10597 _ 1 _ 2023",2023-02-15,5.16
"10597 _ 1 _ 2024",2023-02-15,5.16
"10956 _ 1 _ 2023",2023-02-15,2.12
"10956 _ 1 _ 2024",2023-02-15,2.12
"10963 _ 1 _ 2023",2023-02-15,4.51
"10965 _ 1 _ 2023",2023-02-15,6.57
"10968 _ 1 _ 2023",2023-02-15,6.84
"10968 _ 1 _ 2024",2023-02-15,6.84
"11079 _ 1 _ 2023",2023-02-15,2.44
"11081 _ 1 _ 2024",2023-02-15,2.44
"11084 _ 1 _ 2024",2023-02-15,2.44
"12033 _ 1 _ 2023",2023-02-15,5.72
"12033 _ 1 _ 2024",2023-02-15,5.72
"12098 _ 1 _ 2023",2023-02-15,4.68
"12098 _ 1 _ 2024",2023-02-15,0
"12213 _ 1 _ 2023",2023-02-15,0.08
"12213 _ 1 _ 2024",2023-02-15,0.08
"12239 _ 1 _ 2023",2023-02-15,0.08
"12239 _ 1 _ 2024",2023-02-15,0.08
"12349 _ 1 _ 2023",2023-02-15,4.68
"12349 _ 1 _ 2024",2023-02-15,4.68
"12351 _ 1 _ 2023",2023-02-15,4.82
"12362 _ 1 _ 2023",2023-02-15,3.52
"12362 _ 1 _ 2024",2023-02-15,3.52
"12364 _ 1 _ 2023",2023-02-15,3.52
"12364 _ 1 _ 2024",2023-02-15,3.52
"12392 _ 1 _ 2023",2023-02-15,8.77
"12421 _ 1 _ 2023",2023-02-15,4.23
"12421 _ 1 _ 2024",2023-02-15,4.23
"12441 _ 1 _ 2023",2023-02-15,5.63
"12441 _ 1 _ 2024",2023-02-15,5.63
"12560 _ 1 _ 2023",2023-02-15,2.3
"12560 _ 1 _ 2024",2023-02-15,2.3
"12776 _ 1 _ 2024",2023-02-15,2.3
"12804 _ 1 _ 2023",2023-02-15,4.68
"12804 _ 1 _ 2024",2023-02-15,4.68
"12805 _ 1 _ 2023",2023-02-15,4.68
"12805 _ 1 _ 2024",2023-02-15,4.68
"12806 _ 1 _ 2024",2023-02-15,5.97
"13924 _ 1 _ 2023",2023-02-15,0
"13924 _ 1 _ 2024",2023-02-15,0
"15562 _ 1 _ 2023",2023-02-15,0.74
"15562 _ 1 _ 2024",2023-02-15,0.74
"16804 _ 1 _ 2023",2023-02-15,3.93
"20039 _ 1 _ 2023",2023-02-15,6.82
"20039 _ 1 _ 2024",2023-02-15,6.82
"20053 _ 1 _ 2023",2023-02-15,6.82
"20053 _ 1 _ 2024",2023-02-15,6.82
"20550 _ 1 _ 2023",2023-02-15,2.56
"20550 _ 1 _ 2024",2023-02-15,2.56
"20616 _ 1 _ 2023",2023-02-15,0.7
"20616 _ 1 _ 2024",2023-02-15,0.7
"20626 _ 1 _ 2024",2023-02-15,3.3
"21026 _ 1 _ 2023",2023-02-15,4.51
"21159 _ 1 _ 2023",2023-02-15,4.51
"25954 _ 1 _ 2023",2023-02-15,3.15
"29121 _ 1 _ 2023",2023-02-15,1.12
"29121 _ 1 _ 2024",2023-02-15,1.12
"29122 _ 1 _ 2023",2023-02-15,1.12
"29122 _ 1 _ 2024",2023-02-15,2.07
"29123 _ 1 _ 2023",2023-02-15,1.12
"29123 _ 1 _ 2024",2023-02-15,1.12
"29429 _ 1 _ 2023",2023-02-15,2.56
"29429 _ 1 _ 2024",2023-02-15,2.56
"29431 _ 1 _ 2023",2023-02-15,2.07
"29431 _ 1 _ 2024",2023-02-15,2.07
"29889 _ 1 _ 2023",2023-02-15,2.56
"29889 _ 1 _ 2024",2023-02-15,2.56
"33628 _ 1 _ 2023",2023-02-15,1.18
"33628 _ 1 _ 2024",2023-02-15,1.18
"33651 _ 1 _ 2023",2023-02-15,1.7
"33651 _ 1 _ 2024",2023-02-15,1.7
"33689 _ 1 _ 2023",2023-02-15,1.46
"33689 _ 1 _ 2024",2023-02-15,1.46
"33754 _ 1 _ 2023",2023-02-15,0.53
"33810 _ 1 _ 2023",2023-02-15,2.85
"33810 _ 1 _ 2024",2023-02-15,1.46
"34007 _ 1 _ 2023",2023-02-15,2.31
"34007 _ 1 _ 2024",2023-02-15,2.31
"34017 _ 1 _ 2023",2023-02-15,0.3
"34017 _ 1 _ 2024",2023-02-15,0.3
"408143 _ 1 _ 2023",2023-02-15,0.44
"408143 _ 1 _ 2024",2023-02-15,0.44
"408161 _ 1 _ 2023",2023-02-15,0.44
"408162 _ 1 _ 2023",2023-02-15,1.46
"408162 _ 1 _ 2024",2023-02-15,1.46
"408178 _ 1 _ 2023",2023-02-15,1.7
"408178 _ 1 _ 2024",2023-02-15,1.7
"408178 _ 2 _ 2023",2023-02-15,1.7
"408178 _ 2 _ 2024",2023-02-15,1.7
"408180 _ 1 _ 2023",2023-02-15,1.7
"408180 _ 1 _ 2024",2023-02-15,1.7
"9757 _ 1 _ 2023",2023-02-15,1.18
"9757 _ 1 _ 2024",2023-02-15,1.18
"10024 _ 1 _ 2023",2023-02-16,0
"10024 _ 1 _ 2024",2023-02-16,0
"10078 _ 1 _ 2023",2023-02-16,0
"10078 _ 1 _ 2024",2023-02-16,0
"10153 _ 1 _ 2023",2023-02-16,0.37
"10153 _ 1 _ 2024",2023-02-16,0.37
"10185 _ 1 _ 2023",2023-02-16,0.02
"10185 _ 1 _ 2024",2023-02-16,0.02
"10258 _ 1 _ 2023",2023-02-16,0
"10302 _ 1 _ 2023",2023-02-16,0.27
"10302 _ 1 _ 2024",2023-02-16,0.27
"10399 _ 1 _ 2023",2023-02-16,0
"10399 _ 1 _ 2024",2023-02-16,0
"10403 _ 1 _ 2023",2023-02-16,0
"10403 _ 1 _ 2024",2023-02-16,0
"10422 _ 1 _ 2023",2023-02-16,0
"10422 _ 1 _ 2024",2023-02-16,0
"10422 _ 2 _ 2024",2023-02-16,0
"10439 _ 1 _ 2023",2023-02-16,0.37
"10439 _ 1 _ 2024",2023-02-16,0.37
"10444 _ 1 _ 2023",2023-02-16,0
"10444 _ 1 _ 2024",2023-02-16,0
"10463 _ 1 _ 2024",2023-02-16,0
"10467 _ 1 _ 2023",2023-02-16,0
"10467 _ 1 _ 2024",2023-02-16,0
"10471 _ 1 _ 2024",2023-02-16,0
"10471 _ 2 _ 2024",2023-02-16,0
"10488 _ 1 _ 2023",2023-02-16,0
"10498 _ 1 _ 2023",2023-02-16,0
"10506 _ 1 _ 2023",2023-02-16,0
"10506 _ 1 _ 2024",2023-02-16,0
"10550 _ 1 _ 2023",2023-02-16,0
"10553 _ 1 _ 2023",2023-02-16,0
"10597 _ 1 _ 2023",2023-02-16,0.02
"10597 _ 1 _ 2024",2023-02-16,0.02
"10956 _ 1 _ 2023",2023-02-16,0
"10956 _ 1 _ 2024",2023-02-16,0
"10963 _ 1 _ 2023",2023-02-16,0
"10965 _ 1 _ 2023",2023-02-16,0
"10968 _ 1 _ 2023",2023-02-16,0
"10968 _ 1 _ 2024",2023-02-16,0
"11079 _ 1 _ 2023",2023-02-16,0
"11081 _ 1 _ 2024",2023-02-16,0
"11084 _ 1 _ 2024",2023-02-16,0
"12033 _ 1 _ 2023",2023-02-16,0
"12033 _ 1 _ 2024",2023-02-16,0
"12098 _ 1 _ 2023",2023-02-16,0
"12098 _ 1 _ 2024",2023-02-16,0
"12213 _ 1 _ 2023",2023-02-16,0
"12213 _ 1 _ 2024",2023-02-16,0
"12239 _ 1 _ 2023",2023-02-16,0
"12239 _ 1 _ 2024",2023-02-16,0
"12349 _ 1 _ 2023",2023-02-16,0
"12349 _ 1 _ 2024",2023-02-16,0
"12351 _ 1 _ 2023",2023-02-16,0
"12362 _ 1 _ 2023",2023-02-16,0.01
"12362 _ 1 _ 2024",2023-02-16,0.01
"12364 _ 1 _ 2023",2023-02-16,0.01
"12364 _ 1 _ 2024",2023-02-16,0.01
"12392 _ 1 _ 2023",2023-02-16,0
"12421 _ 1 _ 2023",2023-02-16,0.23
"12421 _ 1 _ 2024",2023-02-16,0.23
"12441 _ 1 _ 2023",2023-02-16,0.24
"12441 _ 1 _ 2024",2023-02-16,0.24
"12560 _ 1 _ 2023",2023-02-16,0.19
"12560 _ 1 _ 2024",2023-02-16,0.19
"12776 _ 1 _ 2024",2023-02-16,0.19
"12804 _ 1 _ 2023",2023-02-16,0
"12804 _ 1 _ 2024",2023-02-16,0
"12805 _ 1 _ 2023",2023-02-16,0
"12805 _ 1 _ 2024",2023-02-16,0
"12806 _ 1 _ 2024",2023-02-16,0
"13924 _ 1 _ 2023",2023-02-16,0
"13924 _ 1 _ 2024",2023-02-16,0
"15562 _ 1 _ 2023",2023-02-16,0
"15562 _ 1 _ 2024",2023-02-16,0
"16804 _ 1 _ 2023",2023-02-16,0
"20039 _ 1 _ 2023",2023-02-16,0
"20039 _ 1 _ 2024",2023-02-16,0
"20053 _ 1 _ 2023",2023-02-16,0
"20053 _ 1 _ 2024",2023-02-16,0
"20550 _ 1 _ 2023",2023-02-16,0
"20550 _ 1 _ 2024",2023-02-16,0
"20616 _ 1 _ 2023",2023-02-16,0
"20616 _ 1 _ 2024",2023-02-16,0
"20626 _ 1 _ 2024",2023-02-16,0
"21026 _ 1 _ 2023",2023-02-16,0
"21159 _ 1 _ 2023",2023-02-16,0
"25954 _ 1 _ 2023",2023-02-16,0
"29121 _ 1 _ 2023",2023-02-16,0
"29121 _ 1 _ 2024",2023-02-16,0
"29122 _ 1 _ 2023",2023-02-16,0
"29122 _ 1 _ 2024",2023-02-16,0
"29123 _ 1 _ 2023",2023-02-16,0
"29123 _ 1 _ 2024",2023-02-16,0
"29429 _ 1 _ 2023",2023-02-16,0
"29429 _ 1 _ 2024",2023-02-16,0
"29431 _ 1 _ 2023",2023-02-16,0
"29431 _ 1 _ 2024",2023-02-16,0
"29889 _ 1 _ 2023",2023-02-16,0
"29889 _ 1 _ 2024",2023-02-16,0
"33628 _ 1 _ 2023",2023-02-16,0.3
"33628 _ 1 _ 2024",2023-02-16,0.3
"33651 _ 1 _ 2023",2023-02-16,0.37
"33651 _ 1 _ 2024",2023-02-16,0.37
"33689 _ 1 _ 2023",2023-02-16,0.27
"33689 _ 1 _ 2024",2023-02-16,0.27
"33754 _ 1 _ 2023",2023-02-16,0
"33810 _ 1 _ 2023",2023-02-16,0.37
"33810 _ 1 _ 2024",2023-02-16,0.27
"34007 _ 1 _ 2023",2023-02-16,0.3
"34007 _ 1 _ 2024",2023-02-16,0.3
"34017 _ 1 _ 2023",2023-02-16,0
"34017 _ 1 _ 2024",2023-02-16,0
"408143 _ 1 _ 2023",2023-02-16,0.02
"408143 _ 1 _ 2024",2023-02-16,0.02
"408161 _ 1 _ 2023",2023-02-16,0.02
"408162 _ 1 _ 2023",2023-02-16,0.27
"408162 _ 1 _ 2024",2023-02-16,0.27
"408178 _ 1 _ 2023",2023-02-16,0.37
"408178 _ 1 _ 2024",2023-02-16,0.37
"408178 _ 2 _ 2023",2023-02-16,0.37
"408178 _ 2 _ 2024",2023-02-16,0.37
"408180 _ 1 _ 2023",2023-02-16,0.37
"408180 _ 1 _ 2024",2023-02-16,0.37
"9757 _ 1 _ 2023",2023-02-16,0.3
"9757 _ 1 _ 2024",2023-02-16,0.3
"10024 _ 1 _ 2023",2023-02-17,0
"10024 _ 1 _ 2024",2023-02-17,0
"10078 _ 1 _ 2023",2023-02-17,0
"10078 _ 1 _ 2024",2023-02-17,0
"10153 _ 1 _ 2023",2023-02-17,0.05
"10153 _ 1 _ 2024",2023-02-17,0.05
"10185 _ 1 _ 2023",2023-02-17,0
"10185 _ 1 _ 2024",2023-02-17,0
"10258 _ 1 _ 2023",2023-02-17,0
"10302 _ 1 _ 2023",2023-02-17,0
"10302 _ 1 _ 2024",2023-02-17,0
"10399 _ 1 _ 2023",2023-02-17,0
"10399 _ 1 _ 2024",2023-02-17,0
"10403 _ 1 _ 2023",2023-02-17,0
"10403 _ 1 _ 2024",2023-02-17,0
"10422 _ 1 _ 2023",2023-02-17,0
"10422 _ 1 _ 2024",2023-02-17,0
"10422 _ 2 _ 2024",2023-02-17,0
"10439 _ 1 _ 2023",2023-02-17,0.05
"10439 _ 1 _ 2024",2023-02-17,0.05
"10444 _ 1 _ 2023",2023-02-17,0
"10444 _ 1 _ 2024",2023-02-17,0
"10463 _ 1 _ 2024",2023-02-17,0
"10467 _ 1 _ 2023",2023-02-17,0
"10467 _ 1 _ 2024",2023-02-17,0
"10471 _ 1 _ 2024",2023-02-17,0
"10471 _ 2 _ 2024",2023-02-17,0
"10488 _ 1 _ 2023",2023-02-17,0
"10498 _ 1 _ 2023",2023-02-17,0
"10506 _ 1 _ 2023",2023-02-17,0
"10506 _ 1 _ 2024",2023-02-17,0
"10550 _ 1 _ 2023",2023-02-17,0
"10553 _ 1 _ 2023",2023-02-17,0
"10597 _ 1 _ 2023",2023-02-17,0
"10597 _ 1 _ 2024",2023-02-17,0
"10956 _ 1 _ 2023",2023-02-17,0
"10956 _ 1 _ 2024",2023-02-17,0
"10963 _ 1 _ 2023",2023-02-17,0
"10965 _ 1 _ 2023",2023-02-17,0
"10968 _ 1 _ 2023",2023-02-17,0
"10968 _ 1 _ 2024",2023-02-17,0
"11079 _ 1 _ 2023",2023-02-17,0
"11081 _ 1 _ 2024",2023-02-17,0
"11084 _ 1 _ 2024",2023-02-17,0
"12033 _ 1 _ 2023",2023-02-17,0
"12033 _ 1 _ 2024",2023-02-17,0
"12098 _ 1 _ 2023",2023-02-17,0
"12098 _ 1 _ 2024",2023-02-17,0
"12213 _ 1 _ 2023",2023-02-17,0
"12213 _ 1 _ 2024",2023-02-17,0
"12239 _ 1 _ 2023",2023-02-17,0
"12239 _ 1 _ 2024",2023-02-17,0
"12349 _ 1 _ 2023",2023-02-17,0
"12349 _ 1 _ 2024",2023-02-17,0
"12351 _ 1 _ 2023",2023-02-17,0
"12362 _ 1 _ 2023",2023-02-17,0
"12362 _ 1 _ 2024",2023-02-17,0
"12364 _ 1 _ 2023",2023-02-17,0
"12364 _ 1 _ 2024",2023-02-17,0
"12392 _ 1 _ 2023",2023-02-17,0
"12421 _ 1 _ 2023",2023-02-17,0
"12421 _ 1 _ 2024",2023-02-17,0
"12441 _ 1 _ 2023",2023-02-17,0
"12441 _ 1 _ 2024",2023-02-17,0
"12560 _ 1 _ 2023",2023-02-17,0
"12560 _ 1 _ 2024",2023-02-17,0
"12776 _ 1 _ 2024",2023-02-17,0
"12804 _ 1 _ 2023",2023-02-17,0
"12804 _ 1 _ 2024",2023-02-17,0
"12805 _ 1 _ 2023",2023-02-17,0
"12805 _ 1 _ 2024",2023-02-17,0
"12806 _ 1 _ 2024",2023-02-17,0
"13924 _ 1 _ 2023",2023-02-17,0
"13924 _ 1 _ 2024",2023-02-17,0
"15562 _ 1 _ 2023",2023-02-17,0
"15562 _ 1 _ 2024",2023-02-17,0
"16804 _ 1 _ 2023",2023-02-17,0
"20039 _ 1 _ 2023",2023-02-17,0
"20039 _ 1 _ 2024",2023-02-17,0
"20053 _ 1 _ 2023",2023-02-17,0
"20053 _ 1 _ 2024",2023-02-17,0
"20550 _ 1 _ 2023",2023-02-17,0
"20550 _ 1 _ 2024",2023-02-17,0
"20616 _ 1 _ 2023",2023-02-17,0
"20616 _ 1 _ 2024",2023-02-17,0
"20626 _ 1 _ 2024",2023-02-17,0
"21026 _ 1 _ 2023",2023-02-17,0
"21159 _ 1 _ 2023",2023-02-17,0
"25954 _ 1 _ 2023",2023-02-17,0
"29121 _ 1 _ 2023",2023-02-17,0
"29121 _ 1 _ 2024",2023-02-17,0
"29122 _ 1 _ 2023",2023-02-17,0
"29122 _ 1 _ 2024",2023-02-17,0
"29123 _ 1 _ 2023",2023-02-17,0
"29123 _ 1 _ 2024",2023-02-17,0
"29429 _ 1 _ 2023",2023-02-17,0
"29429 _ 1 _ 2024",2023-02-17,0
"29431 _ 1 _ 2023",2023-02-17,0
"29431 _ 1 _ 2024",2023-02-17,0
"29889 _ 1 _ 2023",2023-02-17,0
"29889 _ 1 _ 2024",2023-02-17,0
"33628 _ 1 _ 2023",2023-02-17,0
"33628 _ 1 _ 2024",2023-02-17,0
"33651 _ 1 _ 2023",2023-02-17,0.12
"33651 _ 1 _ 2024",2023-02-17,0.12
"33689 _ 1 _ 2023",2023-02-17,0
"33689 _ 1 _ 2024",2023-02-17,0
"33754 _ 1 _ 2023",2023-02-17,0
"33810 _ 1 _ 2023",2023-02-17,0.05
"33810 _ 1 _ 2024",2023-02-17,0
"34007 _ 1 _ 2023",2023-02-17,0.11
"34007 _ 1 _ 2024",2023-02-17,0.11
"34017 _ 1 _ 2023",2023-02-17,0
"34017 _ 1 _ 2024",2023-02-17,0
"408143 _ 1 _ 2023",2023-02-17,0
"408143 _ 1 _ 2024",2023-02-17,0
"408161 _ 1 _ 2023",2023-02-17,0
"408162 _ 1 _ 2023",2023-02-17,0
"408162 _ 1 _ 2024",2023-02-17,0
"408178 _ 1 _ 2023",2023-02-17,0.12
"408178 _ 1 _ 2024",2023-02-17,0.12
"408178 _ 2 _ 2023",2023-02-17,0.12
"408178 _ 2 _ 2024",2023-02-17,0.12
"408180 _ 1 _ 2023",2023-02-17,0.12
"408180 _ 1 _ 2024",2023-02-17,0.12
"9757 _ 1 _ 2023",2023-02-17,0
"9757 _ 1 _ 2024",2023-02-17,0
"10024 _ 1 _ 2023",2023-02-18,0.05
"10024 _ 1 _ 2024",2023-02-18,0.03
"10078 _ 1 _ 2023",2023-02-18,0.03
"10078 _ 1 _ 2024",2023-02-18,0.03
"10153 _ 1 _ 2023",2023-02-18,1.7
"10153 _ 1 _ 2024",2023-02-18,1.7
"10185 _ 1 _ 2023",2023-02-18,0.27
"10185 _ 1 _ 2024",2023-02-18,0.27
"10258 _ 1 _ 2023",2023-02-18,0
"10302 _ 1 _ 2023",2023-02-18,0.94
"10302 _ 1 _ 2024",2023-02-18,0.94
"10399 _ 1 _ 2023",2023-02-18,0
"10399 _ 1 _ 2024",2023-02-18,0
"10403 _ 1 _ 2023",2023-02-18,0
"10403 _ 1 _ 2024",2023-02-18,0
"10422 _ 1 _ 2023",2023-02-18,0.03
"10422 _ 1 _ 2024",2023-02-18,0.03
"10422 _ 2 _ 2024",2023-02-18,0.03
"10439 _ 1 _ 2023",2023-02-18,1.7
"10439 _ 1 _ 2024",2023-02-18,1.7
"10444 _ 1 _ 2023",2023-02-18,0
"10444 _ 1 _ 2024",2023-02-18,0
"10463 _ 1 _ 2024",2023-02-18,0.03
"10467 _ 1 _ 2023",2023-02-18,0.03
"10467 _ 1 _ 2024",2023-02-18,0.03
"10471 _ 1 _ 2024",2023-02-18,0.03
"10471 _ 2 _ 2024",2023-02-18,0.03
"10488 _ 1 _ 2023",2023-02-18,0
"10498 _ 1 _ 2023",2023-02-18,0
"10506 _ 1 _ 2023",2023-02-18,0.03
"10506 _ 1 _ 2024",2023-02-18,0.03
"10550 _ 1 _ 2023",2023-02-18,0.03
"10553 _ 1 _ 2023",2023-02-18,0
"10597 _ 1 _ 2023",2023-02-18,0.27
"10597 _ 1 _ 2024",2023-02-18,0.27
"10956 _ 1 _ 2023",2023-02-18,0.03
"10956 _ 1 _ 2024",2023-02-18,0.03
"10963 _ 1 _ 2023",2023-02-18,0
"10965 _ 1 _ 2023",2023-02-18,0
"10968 _ 1 _ 2023",2023-02-18,0
"10968 _ 1 _ 2024",2023-02-18,0
"11079 _ 1 _ 2023",2023-02-18,0
"11081 _ 1 _ 2024",2023-02-18,0
"11084 _ 1 _ 2024",2023-02-18,0
"12033 _ 1 _ 2023",2023-02-18,0
"12033 _ 1 _ 2024",2023-02-18,0
"12098 _ 1 _ 2023",2023-02-18,0
"12098 _ 1 _ 2024",2023-02-18,0.71
"12213 _ 1 _ 2023",2023-02-18,0
"12213 _ 1 _ 2024",2023-02-18,0
"12239 _ 1 _ 2023",2023-02-18,0
"12239 _ 1 _ 2024",2023-02-18,0
"12349 _ 1 _ 2023",2023-02-18,0
"12349 _ 1 _ 2024",2023-02-18,0
"12351 _ 1 _ 2023",2023-02-18,0
"12362 _ 1 _ 2023",2023-02-18,0
"12362 _ 1 _ 2024",2023-02-18,0
"12364 _ 1 _ 2023",2023-02-18,0
"12364 _ 1 _ 2024",2023-02-18,0
"12392 _ 1 _ 2023",2023-02-18,0
"12421 _ 1 _ 2023",2023-02-18,0
"12421 _ 1 _ 2024",2023-02-18,0
"12441 _ 1 _ 2023",2023-02-18,0
"12441 _ 1 _ 2024",2023-02-18,0
"12560 _ 1 _ 2023",2023-02-18,0
"12560 _ 1 _ 2024",2023-02-18,0
"12776 _ 1 _ 2024",2023-02-18,0
"12804 _ 1 _ 2023",2023-02-18,0
"12804 _ 1 _ 2024",2023-02-18,0
"12805 _ 1 _ 2023",2023-02-18,0
"12805 _ 1 _ 2024",2023-02-18,0
"12806 _ 1 _ 2024",2023-02-18,0
"13924 _ 1 _ 2023",2023-02-18,0
"13924 _ 1 _ 2024",2023-02-18,0
"15562 _ 1 _ 2023",2023-02-18,0
"15562 _ 1 _ 2024",2023-02-18,0
"16804 _ 1 _ 2023",2023-02-18,0
"20039 _ 1 _ 2023",2023-02-18,0
"20039 _ 1 _ 2024",2023-02-18,0
"20053 _ 1 _ 2023",2023-02-18,0
"20053 _ 1 _ 2024",2023-02-18,0
"20550 _ 1 _ 2023",2023-02-18,0
"20550 _ 1 _ 2024",2023-02-18,0
"20616 _ 1 _ 2023",2023-02-18,0
"20616 _ 1 _ 2024",2023-02-18,0
"20626 _ 1 _ 2024",2023-02-18,0
"21026 _ 1 _ 2023",2023-02-18,0
"21159 _ 1 _ 2023",2023-02-18,0
"25954 _ 1 _ 2023",2023-02-18,0
"29121 _ 1 _ 2023",2023-02-18,0
"29121 _ 1 _ 2024",2023-02-18,0
"29122 _ 1 _ 2023",2023-02-18,0
"29122 _ 1 _ 2024",2023-02-18,0
