"plot_id","site_id","landowner","tree_farm","stand","subplot","trt","year","date","date_mdy","lat","long","weather","elev","temp","hum","canopy_cov","veg_cov","dwd_cov","fwd_cov","soil_moist_avg","obs","PLDU","ENES","OSS","TAGR","AMGR","ANFE"
"12560 _ 1 _ 2024 _ 6","12560 _ 1 _ 2024","ODF","NC",12560,6,"BU",2024,"4/18/2024",2024-04-18,44.737223,122.39922,"SU",1438,57.1,33.5,3,3,2,4,16.07,"RMM",0,1,0,1,0,0
"12560 _ 1 _ 2024 _ 7","12560 _ 1 _ 2024","ODF","NC",12560,7,"BU",2024,"4/18/2024",2024-04-18,44.737157,122.399335,"SU",1438,57.1,33.5,3,4,1,3,19.67,"RMM",0,0,0,0,0,0
"12776 _ 1 _ 2024 _ 1","12776 _ 1 _ 2024","ODF","NC",12776,1,"BU",2024,"4/18/2024",2024-04-18,44.734938,122.410678,"SU",1379,69.4,23.6,1,3,1,3,31.4,"JW",0,0,0,0,0,0
"12776 _ 1 _ 2024 _ 2","12776 _ 1 _ 2024","ODF","NC",12776,2,"BU",2024,"4/18/2024",2024-04-18,44.734998,122.409874,"SU",1379,69.4,23.6,1,4,1,4,27.8,"JW",0,0,0,0,0,0
"12776 _ 1 _ 2024 _ 3","12776 _ 1 _ 2024","ODF","NC",12776,3,"BU",2024,"4/18/2024",2024-04-18,44.734828,122.410225,"SU",1379,69.4,23.6,2,4,1,3,23.73,"RMM",0,0,0,0,0,0
"12776 _ 1 _ 2024 _ 4","12776 _ 1 _ 2024","ODF","NC",12776,4,"BU",2024,"4/18/2024",2024-04-18,44.734798,122.411173,"SU",1379,69.4,23.6,2,4,3,3,24.53,"SLG",0,0,0,0,0,0
"12776 _ 1 _ 2024 _ 5","12776 _ 1 _ 2024","ODF","NC",12776,5,"BU",2024,"4/18/2024",2024-04-18,44.73479,122.411437,"SU",1379,69.4,23.6,2,4,2,2,26.83,"SLG",0,0,0,0,0,0
"12776 _ 1 _ 2024 _ 6","12776 _ 1 _ 2024","ODF","NC",12776,6,"BU",2024,"4/18/2024",2024-04-18,44.735156,122.410101,"SU",1379,69.4,23.6,1,4,1,4,17.37,"RMM",0,0,0,0,0,0
"12776 _ 1 _ 2024 _ 7","12776 _ 1 _ 2024","ODF","NC",12776,7,"BU",2024,"4/18/2024",2024-04-18,44.735435,122.410512,"SU",1379,69.4,23.6,3,4,1,3,25.9,"RMM",0,0,0,0,0,0
"12804 _ 1 _ 2023 _ 1","12804 _ 1 _ 2023","ODF","NC",12804,1,"BU",2023,"5/8/2023",2023-05-08,44.820936,122.61328,"R",1610,45.6,92.5,2,3,1,1,25.9,NA,0,0,1,0,0,0
"12804 _ 1 _ 2023 _ 2","12804 _ 1 _ 2023","ODF","NC",12804,2,"BU",2023,"5/8/2023",2023-05-08,44.821284,122.613246,"R",1715,46.4,92.6,1,3,1,1,27.53333333,NA,0,0,0,0,0,0
"12804 _ 1 _ 2023 _ 3","12804 _ 1 _ 2023","ODF","NC",12804,3,"BU",2023,"5/8/2023",2023-05-08,44.8211,122.61292,"R",1582,47.3,100,4,3,1,1,31,NA,0,0,0,0,0,0
"12804 _ 1 _ 2023 _ 4","12804 _ 1 _ 2023","ODF","NC",12804,4,"BU",2023,"5/8/2023",2023-05-08,44.82091,122.61311,"R",1564,45.4,100,3,3,1,1,35.3,NA,0,0,0,0,0,0
"12804 _ 1 _ 2023 _ 5","12804 _ 1 _ 2023","ODF","NC",12804,5,"BU",2023,"5/8/2023",2023-05-08,44.8207,122.61331,"R",1552,46,100,3,3,1,1,28.13333333,NA,0,0,2,0,0,0
"12804 _ 1 _ 2023 _ 6","12804 _ 1 _ 2023","ODF","NC",12804,6,"BU",2023,"5/8/2023",2023-05-08,44.82077,122.61369,"R",1600,48.6,99,2,4,1,3,26.73333333,NA,0,0,1,0,0,0
"12804 _ 1 _ 2023 _ 7","12804 _ 1 _ 2023","ODF","NC",12804,7,"BU",2023,"5/8/2023",2023-05-08,44.82104,122.61384,"R",1658,48.5,97.8,1,3,1,4,28.76666667,NA,0,0,1,0,0,0
"12804 _ 1 _ 2024 _ 1","12804 _ 1 _ 2024","ODF","NC",12804,1,"BU",2024,"4/30/2024",2024-04-30,44.822106,122.61463,"R",1708,44.2,84,1,4,1,1,28.5,"JW",0,0,4,0,0,0
"12804 _ 1 _ 2024 _ 2","12804 _ 1 _ 2024","ODF","NC",12804,2,"BU",2024,"4/30/2024",2024-04-30,44.822406,122.61457,"R",1708,44.2,84,1,4,1,1,30.03,"JW",0,0,2,0,0,0
"12804 _ 1 _ 2024 _ 3","12804 _ 1 _ 2024","ODF","NC",12804,3,"BU",2024,"4/30/2024",2024-04-30,44.822323,122.614423,"R",1708,44.2,84,2,3,3,3,27.6,"RMM",0,0,0,0,0,0
"12804 _ 1 _ 2024 _ 4","12804 _ 1 _ 2024","ODF","NC",12804,4,"BU",2024,"4/30/2024",2024-04-30,44.821421,122.6144,"R",1708,44.2,84,3,4,3,3,26.7,"RMM",0,0,0,0,0,0
"12804 _ 1 _ 2024 _ 5","12804 _ 1 _ 2024","ODF","NC",12804,5,"BU",2024,"4/30/2024",2024-04-30,44.821547,122.614571,"R",1708,44.2,84,4,3,2,3,28.2,"SLG",0,0,0,0,0,0
"12804 _ 1 _ 2024 _ 6","12804 _ 1 _ 2024","ODF","NC",12804,6,"BU",2024,"4/30/2024",2024-04-30,44.821898,122.614651,"R",1708,44.2,84,1,4,3,2,28.23,"SLG",0,0,3,0,0,0
"12804 _ 1 _ 2024 _ 7","12804 _ 1 _ 2024","ODF","NC",12804,7,"BU",2024,"4/30/2024",2024-04-30,44.82224,122.61497,"R",1708,44.2,84,3,4,3,2,29.4,"SLG",0,0,0,0,0,0
"12805 _ 1 _ 2023 _ 1","12805 _ 1 _ 2023","ODF","NC",12805,1,"BU",2023,"5/8/2023",2023-05-08,44.82108,122.60849,"R",1790,48.7,78.2,2,3,1,1,24.13333333,NA,0,0,0,0,0,0
"12805 _ 1 _ 2023 _ 2","12805 _ 1 _ 2023","ODF","NC",12805,2,"BU",2023,"5/8/2023",2023-05-08,44.821428,122.607786,"C",1781,44.4,92.6,1,3,3,2,23.83333333,NA,0,0,0,0,0,0
"12805 _ 1 _ 2023 _ 3","12805 _ 1 _ 2023","ODF","NC",12805,3,"BU",2023,"5/8/2023",2023-05-08,44.82091,122.6081,"R",1744,45.3,91.5,1,4,1,4,28,NA,0,0,0,0,0,0
"12805 _ 1 _ 2023 _ 4","12805 _ 1 _ 2023","ODF","NC",12805,4,"BU",2023,"5/8/2023",2023-05-08,44.82051,122.60854,"R",1736,45.5,92.8,1,4,1,4,20.26666667,NA,0,0,0,0,0,0
"12805 _ 1 _ 2023 _ 5","12805 _ 1 _ 2023","ODF","NC",12805,5,"BU",2023,"5/8/2023",2023-05-08,44.82081,122.60886,"C",1755,44.6,98.5,2,4,1,4,22.06666667,NA,0,0,0,0,0,0
"12805 _ 1 _ 2023 _ 6","12805 _ 1 _ 2023","ODF","NC",12805,6,"BU",2023,"5/8/2023",2023-05-08,44.821126,122.609061,"R",1734,49.5,81.5,1,4,1,1,24.56666667,NA,0,0,0,0,0,0
"12805 _ 1 _ 2023 _ 7","12805 _ 1 _ 2023","ODF","NC",12805,7,"BU",2023,"5/8/2023",2023-05-08,44.82137,122.60832,"R",1803,45.9,94.4,3,2,2,1,21.46666667,NA,0,0,0,0,0,0
"12805 _ 1 _ 2024 _ 1","12805 _ 1 _ 2024","ODF","NC",12805,1,"BU",2024,"4/30/2024",2024-04-30,44.820874,122.60985,"C",1742,40.2,86.6,2,4,1,1,34.97,"SLG",0,0,0,0,0,0
"12805 _ 1 _ 2024 _ 2","12805 _ 1 _ 2024","ODF","NC",12805,2,"BU",2024,"4/30/2024",2024-04-30,44.821137,122.60948,"C",1742,40.2,86.6,2,4,1,2,33.3,"SLG",0,1,1,0,0,0
"12805 _ 1 _ 2024 _ 3","12805 _ 1 _ 2024","ODF","NC",12805,3,"BU",2024,"4/30/2024",2024-04-30,44.820801,122.609202,"C",1742,40.2,86.6,2,4,2,1,29.67,"RMM",0,0,0,0,0,0
"12805 _ 1 _ 2024 _ 4","12805 _ 1 _ 2024","ODF","NC",12805,4,"BU",2024,"4/30/2024",2024-04-30,44.820286,122.609294,"C",1742,40.2,86.6,2,4,2,3,26.83,"RMM",0,0,0,0,0,0
"12805 _ 1 _ 2024 _ 5","12805 _ 1 _ 2024","ODF","NC",12805,5,"BU",2024,"4/30/2024",2024-04-30,44.820447,122.610124,"C",1742,40.2,86.6,2,4,2,3,35.7,"RMM",0,0,0,0,0,0
"12805 _ 1 _ 2024 _ 6","12805 _ 1 _ 2024","ODF","NC",12805,6,"BU",2024,"4/30/2024",2024-04-30,44.820918,122.610483,"C",1742,40.2,86.6,1,4,1,1,33.63,"JW",0,0,1,0,1,0
"12805 _ 1 _ 2024 _ 7","12805 _ 1 _ 2024","ODF","NC",12805,7,"BU",2024,"4/30/2024",2024-04-30,44.821247,122.610206,"C",1742,40.2,86.6,1,4,2,1,28.63,"JW",0,0,0,0,0,0
"12806 _ 1 _ 2024 _ 1","12806 _ 1 _ 2024","ODF","NC",12806,1,"BU",2024,"5/2/2024",2024-05-02,44.82299,122.602337,"R",1626,49.6,77.8,1,4,1,1,28.6,"JW",0,0,0,0,0,0
"12806 _ 1 _ 2024 _ 2","12806 _ 1 _ 2024","ODF","NC",12806,2,"BU",2024,"5/2/2024",2024-05-02,44.823207,122.602619,"R",1626,49.6,77.8,1,4,1,1,33.03,"JW",0,1,0,0,0,0
"12806 _ 1 _ 2024 _ 3","12806 _ 1 _ 2024","ODF","NC",12806,3,"BU",2024,"5/2/2024",2024-05-02,44.823521,122.602375,"R",1626,49.6,77.8,2,4,1,2,31.53,"SLG",0,0,3,0,0,0
"12806 _ 1 _ 2024 _ 4","12806 _ 1 _ 2024","ODF","NC",12806,4,"BU",2024,"5/2/2024",2024-05-02,44.823282,122.60216,"R",1626,49.6,77.8,3,3,2,2,29.4,"SLG",0,0,1,0,0,0
"12806 _ 1 _ 2024 _ 5","12806 _ 1 _ 2024","ODF","NC",12806,5,"BU",2024,"5/2/2024",2024-05-02,44.822764,122.601916,"R",1626,49.6,77.8,2,4,1,1,32.3,"SLG",0,0,0,0,0,0
"12806 _ 1 _ 2024 _ 6","12806 _ 1 _ 2024","ODF","NC",12806,6,"BU",2024,"5/2/2024",2024-05-02,44.82266,122.602474,"R",1626,49.6,77.8,4,4,1,3,33.03,"RMM",0,0,1,0,0,0
"12806 _ 1 _ 2024 _ 7","12806 _ 1 _ 2024","ODF","NC",12806,7,"BU",2024,"5/2/2024",2024-05-02,44.82288,122.602536,"R",1626,49.6,77.8,3,4,2,3,23.9,"RMM",0,1,2,0,0,0
"13924 _ 1 _ 2023 _ 1","13924 _ 1 _ 2023","BLM","CL",13924,1,"UU",2023,"3/16/2023",2023-03-16,45.03622,122.613896,"S",897.9,34.2,76.7,2,1,1,4,33.1,NA,0,0,0,0,0,0
"13924 _ 1 _ 2023 _ 2","13924 _ 1 _ 2023","BLM","CL",13924,2,"UU",2023,"3/16/2023",2023-03-16,45.036227,122.612906,"PC",897.9,36.5,85.6,3,4,1,3,25.93333333,NA,0,0,0,0,0,0
"13924 _ 1 _ 2023 _ 3","13924 _ 1 _ 2023","BLM","CL",13924,3,"UU",2023,"3/16/2023",2023-03-16,45.036286,122.613817,"S",897.9,33.2,88.4,1,3,1,4,25.5,NA,0,1,0,0,0,0
"13924 _ 1 _ 2023 _ 4","13924 _ 1 _ 2023","BLM","CL",13924,4,"UU",2023,"3/16/2023",2023-03-16,45.036259,122.613825,"S",897.9,38.1,79.1,3,3,2,4,30.46666667,NA,0,0,0,0,0,0
"13924 _ 1 _ 2023 _ 5","13924 _ 1 _ 2023","BLM","CL",13924,5,"UU",2023,"3/16/2023",2023-03-16,45.036159,122.613865,"S",897.9,41.3,81.3,1,3,3,2,17.63333333,NA,0,0,0,0,0,0
"13924 _ 1 _ 2023 _ 6","13924 _ 1 _ 2023","BLM","CL",13924,6,"UU",2023,"3/16/2023",2023-03-16,45.036378,122.613652,"S",897.9,42.8,80,1,4,2,4,18.13333333,NA,0,0,0,0,0,0
"13924 _ 1 _ 2023 _ 7","13924 _ 1 _ 2023","BLM","CL",13924,7,"UU",2023,"3/16/2023",2023-03-16,45.036276,122.613927,"C",897.9,35.4,94.4,2,3,1,3,24.13333333,NA,0,0,0,0,0,0
"13924 _ 1 _ 2024 _ 1","13924 _ 1 _ 2024","BLM","CL",13924,1,"UU",2024,"4/1/2024",2024-04-01,45.037674,122.612181,"SU",989,61.2,56.7,4,3,1,4,20.7,"SLG",2,0,0,0,0,0
"13924 _ 1 _ 2024 _ 2","13924 _ 1 _ 2024","BLM","CL",13924,2,"UU",2024,"4/1/2024",2024-04-01,45.037406,122.611895,"SU",989,61.2,56.7,3,3,1,2,12.03,"SLG",1,0,0,0,0,0
"13924 _ 1 _ 2024 _ 3","13924 _ 1 _ 2024","BLM","CL",13924,3,"UU",2024,"4/1/2024",2024-04-01,45.037419,122.612014,"SU",989,61.2,56.7,2,4,2,2,26.23,"JW",0,0,1,0,0,0
"13924 _ 1 _ 2024 _ 4","13924 _ 1 _ 2024","BLM","CL",13924,4,"UU",2024,"4/1/2024",2024-04-01,45.037494,122.612361,"SU",989,61.2,56.7,4,4,2,3,23.93,"JW",0,0,0,0,0,0
"13924 _ 1 _ 2024 _ 5","13924 _ 1 _ 2024","BLM","CL",13924,5,"UU",2024,"4/1/2024",2024-04-01,45.037764,122.612522,"SU",989,61.2,56.7,4,4,1,4,28.37,"JW",0,1,0,0,0,0
"13924 _ 1 _ 2024 _ 6","13924 _ 1 _ 2024","BLM","CL",13924,6,"UU",2024,"4/1/2024",2024-04-01,45.037809,122.612585,"SU",989,61.2,56.7,4,4,3,3,26.63,"RMM",0,0,0,0,0,0
"13924 _ 1 _ 2024 _ 7","13924 _ 1 _ 2024","BLM","CL",13924,7,"UU",2024,"4/1/2024",2024-04-01,45.037837,122.611928,"SU",989,61.2,56.7,4,4,2,1,12.57,"RMM",0,0,0,0,0,0
"15562 _ 1 _ 2023 _ 1","15562 _ 1 _ 2023","BLM","CL",15562,1,"BU",2023,"3/27/2023",2023-03-27,45.0008,122.5664,"C",1263,49.8,66,2,3,1,2,29,NA,0,0,0,0,0,0
"15562 _ 1 _ 2023 _ 2","15562 _ 1 _ 2023","BLM","CL",15562,2,"BU",2023,"3/27/2023",2023-03-27,45.00102,122.56621,"C",1220,50.9,58.8,2,4,1,4,38.53333333,NA,0,2,0,0,0,0
"15562 _ 1 _ 2023 _ 3","15562 _ 1 _ 2023","BLM","CL",15562,3,"BU",2023,"3/27/2023",2023-03-27,45.001,122.56601,"PC",1213,52.5,62.6,1,3,2,2,35.16666667,NA,0,0,0,0,0,0
"15562 _ 1 _ 2023 _ 4","15562 _ 1 _ 2023","BLM","CL",15562,4,"BU",2023,"3/27/2023",2023-03-27,45.00032,122.566309,"PC",1195,50.4,53.2,1,4,1,3,41.26666667,NA,0,0,0,0,0,0
"15562 _ 1 _ 2023 _ 5","15562 _ 1 _ 2023","BLM","CL",15562,5,"BU",2023,"3/27/2023",2023-03-27,45.000594,122.588822,"C",1147,50.4,48.4,2,4,2,2,32.3,NA,0,0,1,0,0,0
"15562 _ 1 _ 2023 _ 6","15562 _ 1 _ 2023","BLM","CL",15562,6,"BU",2023,"3/27/2023",2023-03-27,45.0009,122.5668,"PC",1220,49.2,67.6,1,2,1,2,32.4,NA,0,2,0,0,0,0
"15562 _ 1 _ 2023 _ 7","15562 _ 1 _ 2023","BLM","CL",15562,7,"BU",2023,"3/27/2023",2023-03-27,45.00119,122.56644,"C",1276,53.5,42.9,1,4,1,3,42.3,NA,0,0,0,0,0,0
"15562 _ 1 _ 2024 _ 1","15562 _ 1 _ 2024","BLM","CL",15562,1,"BU",2024,"4/1/2024",2024-04-01,45.002449,122.563947,"SU",1399,54.4,61.5,1,4,1,1,38.63,"RMM",0,0,0,0,0,0
"15562 _ 1 _ 2024 _ 2","15562 _ 1 _ 2024","BLM","CL",15562,2,"BU",2024,"4/1/2024",2024-04-01,45.002691,122.563673,"SU",1399,54.4,61.5,1,4,1,2,34.97,"RMM",0,0,0,0,0,0
"15562 _ 1 _ 2024 _ 3","15562 _ 1 _ 2024","BLM","CL",15562,3,"BU",2024,"4/1/2024",2024-04-01,45.00259,122.563423,"SU",1399,54.4,61.5,1,4,2,1,37.1,"SLG",0,0,0,0,0,0
"15562 _ 1 _ 2024 _ 4","15562 _ 1 _ 2024","BLM","CL",15562,4,"BU",2024,"4/1/2024",2024-04-01,45.00216,122.563504,"SU",1399,54.4,61.5,1,4,2,1,46.13,"SLG",0,0,0,0,0,0
"15562 _ 1 _ 2024 _ 5","15562 _ 1 _ 2024","BLM","CL",15562,5,"BU",2024,"4/1/2024",2024-04-01,45.002181,122.563998,"SU",1399,54.4,61.5,2,4,2,3,38.5,"SLG",0,0,0,0,0,0
"15562 _ 1 _ 2024 _ 6","15562 _ 1 _ 2024","BLM","CL",15562,6,"BU",2024,"4/1/2024",2024-04-01,45.002206,122.564291,"SU",1399,54.4,61.5,1,4,1,1,36.57,"JW",0,0,0,0,0,0
"15562 _ 1 _ 2024 _ 7","15562 _ 1 _ 2024","BLM","CL",15562,7,"BU",2024,"4/1/2024",2024-04-01,45.00263,122.564106,"SU",1399,54.4,61.5,1,4,1,1,38.33,"JW",0,0,2,0,0,0
"16804 _ 1 _ 2023 _ 1","16804 _ 1 _ 2023","BLM","CL",16804,1,"BU",2023,"3/29/2023",2023-03-29,44.99322,122.47645,"PC",1570,47.7,74.6,1,4,0,2,29.63333333,NA,0,0,0,0,0,0
"16804 _ 1 _ 2023 _ 2","16804 _ 1 _ 2023","BLM","CL",16804,2,"BU",2023,"3/29/2023",2023-03-29,44.99308,122.47611,"PC",1658,50,72.5,1,4,1,3,31.4,NA,0,0,0,0,0,0
"16804 _ 1 _ 2023 _ 3","16804 _ 1 _ 2023","BLM","CL",16804,3,"BU",2023,"3/29/2023",2023-03-29,44.992772,122.476332,"S",1662,52.2,70.3,1,4,0,3,26.3,NA,0,0,0,0,0,0
"16804 _ 1 _ 2023 _ 4","16804 _ 1 _ 2023","BLM","CL",16804,4,"BU",2023,"3/29/2023",2023-03-29,44.992727,122.476816,"PC",1585,48.6,75.8,1,4,1,2,23.63333333,NA,0,0,0,0,0,0
"16804 _ 1 _ 2023 _ 5","16804 _ 1 _ 2023","BLM","CL",16804,5,"BU",2023,"3/29/2023",2023-03-29,44.992942,122.476967,"S",1593,50.4,73.6,2,4,1,3,30.4,NA,0,0,0,0,0,0
"16804 _ 1 _ 2023 _ 6","16804 _ 1 _ 2023","BLM","CL",16804,6,"BU",2023,"3/29/2023",2023-03-29,44.99334,122.47694,"PC",1619,47.3,84.5,2,3,1,2,36.23333333,NA,0,0,0,0,0,0
"16804 _ 1 _ 2023 _ 7","16804 _ 1 _ 2023","BLM","CL",16804,7,"BU",2023,"3/29/2023",2023-03-29,44.99334,122.47622,"PC",1651,50.2,78,1,2,1,2,29.36666667,NA,0,0,0,0,0,0
"20039 _ 1 _ 2023 _ 1","20039 _ 1 _ 2023","WY","SP",20039,1,"HU",2023,"6/1/2023",2023-06-01,44.53026,122.58302,"S",3044,53.6,38.3,0,1,1,3,6.7,NA,0,0,0,0,0,0
"20039 _ 1 _ 2023 _ 2","20039 _ 1 _ 2023","WY","SP",20039,2,"HU",2023,"6/1/2023",2023-06-01,44.53008,122.58261,"S",3068,62.2,48.5,0,1,1,4,8.233333333,NA,0,0,0,0,0,0
"20039 _ 1 _ 2023 _ 3","20039 _ 1 _ 2023","WY","SP",20039,3,"HU",2023,"6/1/2023",2023-06-01,44.52994,122.58301,"S",3056,65.5,43.3,0,1,2,4,11.8,NA,0,0,0,0,0,0
"20039 _ 1 _ 2023 _ 4","20039 _ 1 _ 2023","WY","SP",20039,4,"HU",2023,"6/1/2023",2023-06-01,44.53014,122.58344,"S",3030,64.8,47.1,0,1,2,4,6.666666667,NA,0,0,0,0,0,0
"20039 _ 1 _ 2023 _ 5","20039 _ 1 _ 2023","WY","SP",20039,5,"HU",2023,"6/1/2023",2023-06-01,44.530513,122.583202,"S",3018,55.9,57.3,0,1,1,1,17.63333333,NA,0,0,0,0,0,0
"20039 _ 1 _ 2023 _ 6","20039 _ 1 _ 2023","WY","SP",20039,6,"HU",2023,"6/1/2023",2023-06-01,44.530555,122.582971,"S",3016,58.8,55,0,1,2,2,12.73333333,NA,0,0,0,0,0,0
"20039 _ 1 _ 2023 _ 7","20039 _ 1 _ 2023","WY","SP",20039,7,"HU",2023,"6/1/2023",2023-06-01,44.530395,122.582462,"S",3049,57.4,52.2,0,1,1,1,12.4,NA,0,0,0,0,0,0
"20039 _ 1 _ 2024 _ 1","20039 _ 1 _ 2024","WY","SP",20039,1,"HU",2024,"5/1/2024",2024-05-01,44.529163,122.581837,"C",3113,48.2,100,0,1,3,2,25.53,"JW",0,2,0,0,0,0
"20039 _ 1 _ 2024 _ 2","20039 _ 1 _ 2024","WY","SP",20039,2,"HU",2024,"5/1/2024",2024-05-01,44.529144,122.58114,"PC",3113,48.2,100,0,2,2,2,28.3,"JW",0,0,0,0,0,0
"20039 _ 1 _ 2024 _ 3","20039 _ 1 _ 2024","WY","SP",20039,3,"HU",2024,"5/1/2024",2024-05-01,44.528681,122.581221,"C",3113,48.2,100,0,3,2,3,30,"SLG",0,2,0,0,0,0
"20039 _ 1 _ 2024 _ 4","20039 _ 1 _ 2024","WY","SP",20039,4,"HU",2024,"5/1/2024",2024-05-01,44.52876,122.58211,"C",3113,48.2,100,0,2,2,4,26.23,"SLG",0,0,0,0,0,0
"20039 _ 1 _ 2024 _ 5","20039 _ 1 _ 2024","WY","SP",20039,5,"HU",2024,"5/1/2024",2024-05-01,44.529142,122.582401,"C",3113,48.2,100,0,3,3,4,24.53,"RMM",0,1,0,0,0,0
"20039 _ 1 _ 2024 _ 6","20039 _ 1 _ 2024","WY","SP",20039,6,"HU",2024,"5/1/2024",2024-05-01,44.529447,122.582067,"C",3113,48.2,100,0,3,3,4,26,"RMM",0,0,0,0,0,0
"20039 _ 1 _ 2024 _ 7","20039 _ 1 _ 2024","WY","SP",20039,7,"HU",2024,"5/1/2024",2024-05-01,44.52954,122.581456,"C",3113,48.2,100,0,3,3,4,24.3,"RMM",0,0,0,0,0,0
"20053 _ 1 _ 2023 _ 1","20053 _ 1 _ 2023","WY","SP",20053,1,"HU",2023,"6/1/2023",2023-06-01,44.550347,122.56924,"S",2441,58.5,52.5,0,2,1,2,5.633333333,NA,0,0,0,0,0,0
"20053 _ 1 _ 2023 _ 2","20053 _ 1 _ 2023","WY","SP",20053,2,"HU",2023,"6/1/2023",2023-06-01,44.550152,122.568897,"S",2441,59.5,57.2,0,3,1,2,5,NA,0,0,0,0,0,0
"20053 _ 1 _ 2023 _ 3","20053 _ 1 _ 2023","WY","SP",20053,3,"HU",2023,"6/1/2023",2023-06-01,44.55009,122.5694,"S",2433,54,64,0,2,1,4,5.566666667,NA,0,0,0,0,0,0
"20053 _ 1 _ 2023 _ 4","20053 _ 1 _ 2023","WY","SP",20053,4,"HU",2023,"6/1/2023",2023-06-01,44.55039,122.56962,"S",2423,62.3,49.6,0,2,2,4,8.133333333,NA,0,0,0,0,0,0
"20053 _ 1 _ 2023 _ 5","20053 _ 1 _ 2023","WY","SP",20053,5,"HU",2023,"6/1/2023",2023-06-01,44.5506,122.5695,"S",2420,60,48,0,2,1,3,6.066666667,NA,0,0,0,0,0,0
"20053 _ 1 _ 2023 _ 6","20053 _ 1 _ 2023","WY","SP",20053,6,"HU",2023,"6/1/2023",2023-06-01,44.55069,122.56911,"S",2429,54.7,58.7,0,2,1,2,8.433333333,NA,0,0,0,0,0,0
"20053 _ 1 _ 2023 _ 7","20053 _ 1 _ 2023","WY","SP",20053,7,"HU",2023,"6/1/2023",2023-06-01,44.55045,122.5688,"S",2461,54.1,63.9,0,2,1,3,4.6,NA,0,0,0,0,0,0
"20053 _ 1 _ 2024 _ 1","20053 _ 1 _ 2024","WY","SP",20053,1,"HU",2024,"5/1/2024",2024-05-01,44.548884,122.567289,"C",2487,40.9,75.2,0,4,2,4,37.33,"RMM",0,0,2,0,0,0
"20053 _ 1 _ 2024 _ 2","20053 _ 1 _ 2024","WY","SP",20053,2,"HU",2024,"5/1/2024",2024-05-01,44.548571,122.56698,"PC",2487,40.9,75.2,0,4,3,4,36.87,"RMM",0,1,0,0,0,0
"20053 _ 1 _ 2024 _ 3","20053 _ 1 _ 2024","WY","SP",20053,3,"HU",2024,"5/1/2024",2024-05-01,44.548798,122.567899,"C",2487,40.9,75.2,0,1,1,2,21.6,"JW",0,0,0,0,0,0
"20053 _ 1 _ 2024 _ 4","20053 _ 1 _ 2024","WY","SP",20053,4,"HU",2024,"5/1/2024",2024-05-01,44.549094,122.568003,"C",2487,40.9,75.2,0,2,2,2,35.8,"JW",0,2,0,0,0,0
"20053 _ 1 _ 2024 _ 5","20053 _ 1 _ 2024","WY","SP",20053,5,"HU",2024,"5/1/2024",2024-05-01,44.549203,122.567348,"C",2487,40.9,75.2,0,3,2,3,36.77,"SLG",0,0,1,0,0,0
"20053 _ 1 _ 2024 _ 6","20053 _ 1 _ 2024","WY","SP",20053,6,"HU",2024,"5/1/2024",2024-05-01,44.549103,122.566834,"C",2487,40.9,75.2,0,4,2,3,26.67,"SLG",0,0,1,0,0,0
"20053 _ 1 _ 2024 _ 7","20053 _ 1 _ 2024","WY","SP",20053,7,"HU",2024,"5/1/2024",2024-05-01,44.548903,122.566481,"PC",2487,40.9,75.2,0,3,2,4,23.77,"SLG",0,0,0,0,0,0
"20550 _ 1 _ 2023 _ 1","20550 _ 1 _ 2023","WY","SP",20550,1,"HU",2023,"6/2/2023",2023-06-02,44.63104,122.65192,"S",1845,55.1,66.3,0,1,2,4,15.8,NA,0,0,0,0,0,0
"20550 _ 1 _ 2023 _ 2","20550 _ 1 _ 2023","WY","SP",20550,2,"HU",2023,"6/2/2023",2023-06-02,44.63079,122.65217,"S",1840,56.6,63.4,0,1,1,4,34.1,NA,0,0,0,0,0,0
"20550 _ 1 _ 2023 _ 3","20550 _ 1 _ 2023","WY","SP",20550,3,"HU",2023,"6/2/2023",2023-06-02,44.631043,122.6523,"S",1828,55,67,0,1,1,2,31.03333333,NA,0,0,0,0,0,0
"20550 _ 1 _ 2023 _ 4","20550 _ 1 _ 2023","WY","SP",20550,4,"HU",2023,"6/2/2023",2023-06-02,44.631295,122.652198,"S",1832,56.4,67.1,0,1,1,2,18.93333333,NA,0,0,0,0,0,0
"20550 _ 1 _ 2023 _ 5","20550 _ 1 _ 2023","WY","SP",20550,5,"HU",2023,"6/2/2023",2023-06-02,44.63131,122.65166,"S",1834,61.6,50,0,1,1,4,25.46666667,NA,0,0,0,0,0,0
"20550 _ 1 _ 2023 _ 6","20550 _ 1 _ 2023","WY","SP",20550,6,"HU",2023,"6/2/2023",2023-06-02,44.63094,122.65148,"S",1848,57.2,61.6,0,1,1,2,28.83333333,NA,0,0,0,0,0,0
"20550 _ 1 _ 2023 _ 7","20550 _ 1 _ 2023","WY","SP",20550,7,"HU",2023,"6/2/2023",2023-06-02,44.63072,122.65174,"S",1851,55.7,64.4,0,1,1,4,19.66666667,NA,0,0,0,0,0,0
"20550 _ 1 _ 2024 _ 1","20550 _ 1 _ 2024","WY","SP",20550,1,"HU",2024,"4/2/2024",2024-04-02,44.631311,122.653161,"SU",1825,64.7,57.6,0,1,2,4,35.5,"SLG",0,0,0,0,0,0
