"site_id","landowner","stand","site_rep","trt","year","subplot","date","date_mdy","dwd_type","size_cl","decay_cl","char_cl","length_cl"
"33754 _ 1 _ 2023","PB","33754",1,"HU",2023,"4","4/5/2023",2023-04-05,"L","1","3","1","1"
"33754 _ 1 _ 2023","PB","33754",1,"HU",2023,"5","4/5/2023",2023-04-05,"L","1","3","1","2"
"33754 _ 1 _ 2023","PB","33754",1,"HU",2023,"5","4/5/2023",2023-04-05,"L","1","3","1","2"
"408161 _ 1 _ 2023","PB","408161",1,"HU",2023,"6","4/5/2023",2023-04-05,"L","1","3","1","3"
"33754 _ 1 _ 2023","PB","33754",1,"HU",2023,"2","4/5/2023",2023-04-05,"S","1","3","1","0"
"33754 _ 1 _ 2023","PB","33754",1,"HU",2023,"7","4/5/2023",2023-04-05,"S","2","3","1","0"
"33754 _ 1 _ 2023","PB","33754",1,"HU",2023,"7","4/5/2023",2023-04-05,"S","1","3","1","0"
"408161 _ 1 _ 2023","PB","408161",1,"HU",2023,"2","4/5/2023",2023-04-05,"S","2","3","1","0"
"408161 _ 1 _ 2023","PB","408161",1,"HU",2023,"2","4/5/2023",2023-04-05,"S","2","3","1","0"
"408161 _ 1 _ 2023","PB","408161",1,"HU",2023,"5","4/5/2023",2023-04-05,"S","1","3","1","0"
"408161 _ 1 _ 2023","PB","408161",1,"HU",2023,"7","4/5/2023",2023-04-05,"S","1","3","1","0"
"33689 _ 1 _ 2023","PB","33689",1,"HU",2023,"1","4/6/2023",2023-04-06,"S","1","1","1","0"
"33689 _ 1 _ 2023","PB","33689",1,"HU",2023,"1","4/6/2023",2023-04-06,"S","2","1","1","0"
"33689 _ 1 _ 2023","PB","33689",1,"HU",2023,"1","4/6/2023",2023-04-06,"S","1","1","1","0"
"33689 _ 1 _ 2023","PB","33689",1,"HU",2023,"1","4/6/2023",2023-04-06,"S","2","1","1","0"
"33689 _ 1 _ 2023","PB","33689",1,"HU",2023,"2","4/6/2023",2023-04-06,"S","2","1","1","0"
"33689 _ 1 _ 2023","PB","33689",1,"HU",2023,"2","4/6/2023",2023-04-06,"S","2","1","1","0"
"33689 _ 1 _ 2023","PB","33689",1,"HU",2023,"2","4/6/2023",2023-04-06,"L","1","2","1","2"
"33689 _ 1 _ 2023","PB","33689",1,"HU",2023,"2","4/6/2023",2023-04-06,"L","1","2","1","2"
"33689 _ 1 _ 2023","PB","33689",1,"HU",2023,"7","4/6/2023",2023-04-06,"L","1","2","1","3"
"33689 _ 1 _ 2023","PB","33689",1,"HU",2023,"1","4/6/2023",2023-04-06,"S","2","2","1","0"
"33689 _ 1 _ 2023","PB","33689",1,"HU",2023,"1","4/6/2023",2023-04-06,"S","1","2","1","0"
"33689 _ 1 _ 2023","PB","33689",1,"HU",2023,"2","4/6/2023",2023-04-06,"S","2","2","1","0"
"33689 _ 1 _ 2023","PB","33689",1,"HU",2023,"3","4/6/2023",2023-04-06,"S","1","2","1","0"
"33689 _ 1 _ 2023","PB","33689",1,"HU",2023,"3","4/6/2023",2023-04-06,"S","2","2","1","0"
"33689 _ 1 _ 2023","PB","33689",1,"HU",2023,"4","4/6/2023",2023-04-06,"S","2","2","1","0"
"33689 _ 1 _ 2023","PB","33689",1,"HU",2023,"4","4/6/2023",2023-04-06,"S","1","2","1","0"
"33689 _ 1 _ 2023","PB","33689",1,"HU",2023,"5","4/6/2023",2023-04-06,"S","2","2","1","0"
"33689 _ 1 _ 2023","PB","33689",1,"HU",2023,"5","4/6/2023",2023-04-06,"S","2","2","1","0"
"33689 _ 1 _ 2023","PB","33689",1,"HU",2023,"5","4/6/2023",2023-04-06,"S","1","2","1","0"
"33689 _ 1 _ 2023","PB","33689",1,"HU",2023,"6","4/6/2023",2023-04-06,"S","1","2","1","0"
"33689 _ 1 _ 2023","PB","33689",1,"HU",2023,"7","4/6/2023",2023-04-06,"S","2","2","1","0"
"33689 _ 1 _ 2023","PB","33689",1,"HU",2023,"7","4/6/2023",2023-04-06,"S","2","2","1","0"
"33689 _ 1 _ 2023","PB","33689",1,"HU",2023,"7","4/6/2023",2023-04-06,"S","1","2","1","0"
"33689 _ 1 _ 2023","PB","33689",1,"HU",2023,"7","4/6/2023",2023-04-06,"S","1","2","1","0"
"33689 _ 1 _ 2023","PB","33689",1,"HU",2023,"2","4/6/2023",2023-04-06,"L","2","3","1","3"
"33689 _ 1 _ 2023","PB","33689",1,"HU",2023,"7","4/6/2023",2023-04-06,"L","1","3","1","3"
"33689 _ 1 _ 2023","PB","33689",1,"HU",2023,"7","4/6/2023",2023-04-06,"L","1","3","1","2"
"33689 _ 1 _ 2023","PB","33689",1,"HU",2023,"1","4/6/2023",2023-04-06,"S","1","3","1","0"
"33689 _ 1 _ 2023","PB","33689",1,"HU",2023,"2","4/6/2023",2023-04-06,"S","2","3","1","0"
"33689 _ 1 _ 2023","PB","33689",1,"HU",2023,"2","4/6/2023",2023-04-06,"S","2","3","1","0"
"33689 _ 1 _ 2023","PB","33689",1,"HU",2023,"2","4/6/2023",2023-04-06,"S","1","3","1","0"
"33810 _ 1 _ 2023","WY","33810",1,"HU",2023,"2","4/10/2023",2023-04-10,"L","1","1","1","2"
"33810 _ 1 _ 2023","WY","33810",1,"HU",2023,"2","4/10/2023",2023-04-10,"L","1","1","1","2"
"33810 _ 1 _ 2023","WY","33810",1,"HU",2023,"7","4/10/2023",2023-04-10,"L","1","1","1","2"
"33810 _ 1 _ 2023","WY","33810",1,"HU",2023,"7","4/10/2023",2023-04-10,"L","1","1","1","1"
"33810 _ 1 _ 2023","WY","33810",1,"HU",2023,"1","4/10/2023",2023-04-10,"S","2","1","1","0"
"33810 _ 1 _ 2023","WY","33810",1,"HU",2023,"1","4/10/2023",2023-04-10,"S","1","1","1","0"
"33810 _ 1 _ 2023","WY","33810",1,"HU",2023,"1","4/10/2023",2023-04-10,"S","2","1","1","0"
"33810 _ 1 _ 2023","WY","33810",1,"HU",2023,"3","4/10/2023",2023-04-10,"S","1","1","1","0"
"33810 _ 1 _ 2023","WY","33810",1,"HU",2023,"4","4/10/2023",2023-04-10,"S","1","1","1","0"
"33810 _ 1 _ 2023","WY","33810",1,"HU",2023,"4","4/10/2023",2023-04-10,"S","1","1","1","0"
"33810 _ 1 _ 2023","WY","33810",1,"HU",2023,"5","4/10/2023",2023-04-10,"S","1","1","1","0"
"33810 _ 1 _ 2023","WY","33810",1,"HU",2023,"2","4/10/2023",2023-04-10,"L","1","2","1","1"
"33810 _ 1 _ 2023","WY","33810",1,"HU",2023,"3","4/10/2023",2023-04-10,"L","1","2","1","3"
"33810 _ 1 _ 2023","WY","33810",1,"HU",2023,"3","4/10/2023",2023-04-10,"L","1","2","1","2"
"33810 _ 1 _ 2023","WY","33810",1,"HU",2023,"5","4/10/2023",2023-04-10,"L","1","2","1","2"
"33810 _ 1 _ 2023","WY","33810",1,"HU",2023,"5","4/10/2023",2023-04-10,"L","1","2","1","3"
"33810 _ 1 _ 2023","WY","33810",1,"HU",2023,"6","4/10/2023",2023-04-10,"L","1","2","1","2"
"33810 _ 1 _ 2023","WY","33810",1,"HU",2023,"7","4/10/2023",2023-04-10,"L","1","2","1","3"
"33810 _ 1 _ 2023","WY","33810",1,"HU",2023,"7","4/10/2023",2023-04-10,"L","1","2","1","3"
"33810 _ 1 _ 2023","WY","33810",1,"HU",2023,"7","4/10/2023",2023-04-10,"L","1","2","1","3"
"33810 _ 1 _ 2023","WY","33810",1,"HU",2023,"1","4/10/2023",2023-04-10,"S","1","2","1","0"
"33810 _ 1 _ 2023","WY","33810",1,"HU",2023,"1","4/10/2023",2023-04-10,"S","2","2","1","0"
"33810 _ 1 _ 2023","WY","33810",1,"HU",2023,"2","4/10/2023",2023-04-10,"S","2","2","1","0"
"33810 _ 1 _ 2023","WY","33810",1,"HU",2023,"2","4/10/2023",2023-04-10,"S","2","2","1","0"
"33810 _ 1 _ 2023","WY","33810",1,"HU",2023,"2","4/10/2023",2023-04-10,"S","2","2","1","0"
"33810 _ 1 _ 2023","WY","33810",1,"HU",2023,"3","4/10/2023",2023-04-10,"S","1","2","1","0"
"33810 _ 1 _ 2023","WY","33810",1,"HU",2023,"3","4/10/2023",2023-04-10,"S","1","2","1","0"
"33810 _ 1 _ 2023","WY","33810",1,"HU",2023,"4","4/10/2023",2023-04-10,"S","1","2","1","0"
"33810 _ 1 _ 2023","WY","33810",1,"HU",2023,"7","4/10/2023",2023-04-10,"S","1","2","1","0"
"33810 _ 1 _ 2023","WY","33810",1,"HU",2023,"7","4/10/2023",2023-04-10,"S","1","2","1","0"
"33810 _ 1 _ 2023","WY","33810",1,"HU",2023,"7","4/10/2023",2023-04-10,"S","1","2","1","0"
"33810 _ 1 _ 2023","WY","33810",1,"HU",2023,"7","4/10/2023",2023-04-10,"S","1","2","1","0"
"33810 _ 1 _ 2023","WY","33810",1,"HU",2023,"1","4/10/2023",2023-04-10,"L","2","3","1","2"
"33810 _ 1 _ 2023","WY","33810",1,"HU",2023,"1","4/10/2023",2023-04-10,"L","1","3","1","2"
"33810 _ 1 _ 2023","WY","33810",1,"HU",2023,"1","4/10/2023",2023-04-10,"L","1","3","1","2"
"33810 _ 1 _ 2023","WY","33810",1,"HU",2023,"1","4/10/2023",2023-04-10,"L","2","3","1","3"
"33810 _ 1 _ 2023","WY","33810",1,"HU",2023,"1","4/10/2023",2023-04-10,"L","1","3","1","2"
"33810 _ 1 _ 2023","WY","33810",1,"HU",2023,"6","4/10/2023",2023-04-10,"L","1","3","1","3"
"33810 _ 1 _ 2023","WY","33810",1,"HU",2023,"7","4/10/2023",2023-04-10,"L","2","3","1","3"
"33810 _ 1 _ 2023","WY","33810",1,"HU",2023,"1","4/10/2023",2023-04-10,"S","1","3","1","0"
"33810 _ 1 _ 2023","WY","33810",1,"HU",2023,"1","4/10/2023",2023-04-10,"S","1","3","1","0"
"33810 _ 1 _ 2023","WY","33810",1,"HU",2023,"1","4/10/2023",2023-04-10,"S","1","3","1","0"
"33810 _ 1 _ 2023","WY","33810",1,"HU",2023,"2","4/10/2023",2023-04-10,"S","1","3","1","0"
"33810 _ 1 _ 2023","WY","33810",1,"HU",2023,"2","4/10/2023",2023-04-10,"S","1","3","1","0"
"33810 _ 1 _ 2023","WY","33810",1,"HU",2023,"2","4/10/2023",2023-04-10,"S","1","3","1","0"
"33810 _ 1 _ 2023","WY","33810",1,"HU",2023,"2","4/10/2023",2023-04-10,"S","1","3","1","0"
"33810 _ 1 _ 2023","WY","33810",1,"HU",2023,"2","4/10/2023",2023-04-10,"S","1","3","1","0"
"33810 _ 1 _ 2023","WY","33810",1,"HU",2023,"4","4/10/2023",2023-04-10,"S","1","3","1","0"
"408162 _ 1 _ 2023","PB","408162",1,"HU",2023,"6","4/12/2023",2023-04-12,"L","1","1","1","1"
"408162 _ 1 _ 2023","PB","408162",1,"HU",2023,"3","4/12/2023",2023-04-12,"S","1","1","1","0"
"408162 _ 1 _ 2023","PB","408162",1,"HU",2023,"4","4/12/2023",2023-04-12,"S","1","1","1","0"
"408162 _ 1 _ 2023","PB","408162",1,"HU",2023,"4","4/12/2023",2023-04-12,"S","1","1","1","0"
"408162 _ 1 _ 2023","PB","408162",1,"HU",2023,"5","4/12/2023",2023-04-12,"S","1","1","1","0"
"408162 _ 1 _ 2023","PB","408162",1,"HU",2023,"5","4/12/2023",2023-04-12,"S","1","1","1","0"
"408162 _ 1 _ 2023","PB","408162",1,"HU",2023,"5","4/12/2023",2023-04-12,"S","1","1","1","0"
"408162 _ 1 _ 2023","PB","408162",1,"HU",2023,"5","4/12/2023",2023-04-12,"S","1","1","1","0"
"408162 _ 1 _ 2023","PB","408162",1,"HU",2023,"6","4/12/2023",2023-04-12,"S","1","1","1","0"
"408162 _ 1 _ 2023","PB","408162",1,"HU",2023,"5","4/12/2023",2023-04-12,"L","1","2","1","3"
"408162 _ 1 _ 2023","PB","408162",1,"HU",2023,"5","4/12/2023",2023-04-12,"L","1","2","1","2"
"408162 _ 1 _ 2023","PB","408162",1,"HU",2023,"6","4/12/2023",2023-04-12,"L","1","2","1","3"
"408162 _ 1 _ 2023","PB","408162",1,"HU",2023,"6","4/12/2023",2023-04-12,"L","1","2","1","3"
"408162 _ 1 _ 2023","PB","408162",1,"HU",2023,"6","4/12/2023",2023-04-12,"L","1","2","1","2"
"408162 _ 1 _ 2023","PB","408162",1,"HU",2023,"6","4/12/2023",2023-04-12,"L","1","2","1","1"
"408162 _ 1 _ 2023","PB","408162",1,"HU",2023,"7","4/12/2023",2023-04-12,"L","1","2","1","3"
"408162 _ 1 _ 2023","PB","408162",1,"HU",2023,"7","4/12/2023",2023-04-12,"L","1","2","1","3"
"408162 _ 1 _ 2023","PB","408162",1,"HU",2023,"7","4/12/2023",2023-04-12,"L","1","2","1","2"
"408162 _ 1 _ 2023","PB","408162",1,"HU",2023,"1","4/12/2023",2023-04-12,"S","1","2","1","0"
"408162 _ 1 _ 2023","PB","408162",1,"HU",2023,"2","4/12/2023",2023-04-12,"S","1","2","1","0"
"408162 _ 1 _ 2023","PB","408162",1,"HU",2023,"2","4/12/2023",2023-04-12,"S","1","2","1","0"
"408162 _ 1 _ 2023","PB","408162",1,"HU",2023,"3","4/12/2023",2023-04-12,"S","1","2","1","0"
"408162 _ 1 _ 2023","PB","408162",1,"HU",2023,"3","4/12/2023",2023-04-12,"S","2","2","1","0"
"408162 _ 1 _ 2023","PB","408162",1,"HU",2023,"3","4/12/2023",2023-04-12,"S","1","2","1","0"
"408162 _ 1 _ 2023","PB","408162",1,"HU",2023,"3","4/12/2023",2023-04-12,"S","1","2","1","0"
"408162 _ 1 _ 2023","PB","408162",1,"HU",2023,"4","4/12/2023",2023-04-12,"S","1","2","1","0"
"408162 _ 1 _ 2023","PB","408162",1,"HU",2023,"6","4/12/2023",2023-04-12,"S","2","2","1","0"
"408162 _ 1 _ 2023","PB","408162",1,"HU",2023,"6","4/12/2023",2023-04-12,"S","1","2","1","0"
"408162 _ 1 _ 2023","PB","408162",1,"HU",2023,"6","4/12/2023",2023-04-12,"S","1","2","1","0"
"408162 _ 1 _ 2023","PB","408162",1,"HU",2023,"7","4/12/2023",2023-04-12,"S","1","2","1","0"
"408162 _ 1 _ 2023","PB","408162",1,"HU",2023,"7","4/12/2023",2023-04-12,"S","1","2","1","0"
"408162 _ 1 _ 2023","PB","408162",1,"HU",2023,"7","4/12/2023",2023-04-12,"S","1","2","1","0"
"408162 _ 1 _ 2023","PB","408162",1,"HU",2023,"7","4/12/2023",2023-04-12,"L","1","3","1","1"
"408162 _ 1 _ 2023","PB","408162",1,"HU",2023,"7","4/12/2023",2023-04-12,"L","1","3","1","1"
"408162 _ 1 _ 2023","PB","408162",1,"HU",2023,"1","4/12/2023",2023-04-12,"S","2","3","1","0"
"408162 _ 1 _ 2023","PB","408162",1,"HU",2023,"1","4/12/2023",2023-04-12,"S","2","3","1","0"
"408162 _ 1 _ 2023","PB","408162",1,"HU",2023,"1","4/12/2023",2023-04-12,"S","1","3","1","0"
"408162 _ 1 _ 2023","PB","408162",1,"HU",2023,"2","4/12/2023",2023-04-12,"S","1","3","1","0"
"408162 _ 1 _ 2023","PB","408162",1,"HU",2023,"2","4/12/2023",2023-04-12,"S","2","3","1","0"
"408162 _ 1 _ 2023","PB","408162",1,"HU",2023,"2","4/12/2023",2023-04-12,"S","1","3","1","0"
"408162 _ 1 _ 2023","PB","408162",1,"HU",2023,"3","4/12/2023",2023-04-12,"S","1","3","1","0"
"408162 _ 1 _ 2023","PB","408162",1,"HU",2023,"4","4/12/2023",2023-04-12,"S","2","3","1","0"
"408178 _ 1 _ 2023","PB","408178",1,"BS",2023,"2","4/18/2023",2023-04-18,"L","1","1","1","3"
"408178 _ 1 _ 2023","PB","408178",1,"BS",2023,"2","4/18/2023",2023-04-18,"L","1","1","1","3"
"408178 _ 1 _ 2023","PB","408178",1,"BS",2023,"7","4/18/2023",2023-04-18,"L","1","1","1","2"
"408178 _ 1 _ 2023","PB","408178",1,"BS",2023,"2","4/18/2023",2023-04-18,"L","1","2","1","2"
"9757 _ 1 _ 2023","PB","9757",1,"BU",2023,"3","4/19/2023",2023-04-19,"L","1","1","1","3"
"9757 _ 1 _ 2023","PB","9757",1,"BU",2023,"3","4/19/2023",2023-04-19,"L","1","1","1","3"
"34017 _ 1 _ 2023","PB","34017",1,"HU",2023,"6","4/20/2023",2023-04-20,"L","1","1","1","3"
"34017 _ 1 _ 2023","PB","34017",1,"HU",2023,"6","4/20/2023",2023-04-20,"L","1","1","1","2"
"34017 _ 1 _ 2023","PB","34017",1,"HU",2023,"6","4/20/2023",2023-04-20,"L","1","1","1","1"
"34017 _ 1 _ 2023","PB","34017",1,"HU",2023,"1","4/20/2023",2023-04-20,"S","1","1","1","0"
"34017 _ 1 _ 2023","PB","34017",1,"HU",2023,"1","4/20/2023",2023-04-20,"S","2","1","1","0"
"34017 _ 1 _ 2023","PB","34017",1,"HU",2023,"1","4/20/2023",2023-04-20,"S","1","1","1","0"
"34017 _ 1 _ 2023","PB","34017",1,"HU",2023,"1","4/20/2023",2023-04-20,"S","1","1","1","0"
"34017 _ 1 _ 2023","PB","34017",1,"HU",2023,"2","4/20/2023",2023-04-20,"S","2","1","1","0"
"34017 _ 1 _ 2023","PB","34017",1,"HU",2023,"2","4/20/2023",2023-04-20,"S","1","1","1","0"
"34017 _ 1 _ 2023","PB","34017",1,"HU",2023,"4","4/20/2023",2023-04-20,"L","1","2","1","3"
"34017 _ 1 _ 2023","PB","34017",1,"HU",2023,"4","4/20/2023",2023-04-20,"L","1","2","1","3"
"34017 _ 1 _ 2023","PB","34017",1,"HU",2023,"4","4/20/2023",2023-04-20,"L","1","2","1","2"
"34017 _ 1 _ 2023","PB","34017",1,"HU",2023,"5","4/20/2023",2023-04-20,"L","1","2","1","1"
"34017 _ 1 _ 2023","PB","34017",1,"HU",2023,"5","4/20/2023",2023-04-20,"L","1","2","1","3"
"34017 _ 1 _ 2023","PB","34017",1,"HU",2023,"5","4/20/2023",2023-04-20,"L","1","2","1","3"
"34017 _ 1 _ 2023","PB","34017",1,"HU",2023,"5","4/20/2023",2023-04-20,"L","1","2","1","3"
"34017 _ 1 _ 2023","PB","34017",1,"HU",2023,"5","4/20/2023",2023-04-20,"L","1","2","1","3"
"34017 _ 1 _ 2023","PB","34017",1,"HU",2023,"6","4/20/2023",2023-04-20,"L","1","2","1","3"
"34017 _ 1 _ 2023","PB","34017",1,"HU",2023,"6","4/20/2023",2023-04-20,"L","1","2","1","3"
"34017 _ 1 _ 2023","PB","34017",1,"HU",2023,"6","4/20/2023",2023-04-20,"L","1","2","1","3"
"34017 _ 1 _ 2023","PB","34017",1,"HU",2023,"7","4/20/2023",2023-04-20,"L","1","2","1","3"
"34017 _ 1 _ 2023","PB","34017",1,"HU",2023,"7","4/20/2023",2023-04-20,"L","1","2","1","2"
"34017 _ 1 _ 2023","PB","34017",1,"HU",2023,"3","4/20/2023",2023-04-20,"S","1","2","1","0"
"34017 _ 1 _ 2023","PB","34017",1,"HU",2023,"4","4/20/2023",2023-04-20,"S","2","2","1","0"
"34017 _ 1 _ 2023","PB","34017",1,"HU",2023,"4","4/20/2023",2023-04-20,"S","1","2","1","0"
"34017 _ 1 _ 2023","PB","34017",1,"HU",2023,"4","4/20/2023",2023-04-20,"S","2","2","1","0"
"34017 _ 1 _ 2023","PB","34017",1,"HU",2023,"4","4/20/2023",2023-04-20,"S","1","2","1","0"
"34017 _ 1 _ 2023","PB","34017",1,"HU",2023,"5","4/20/2023",2023-04-20,"S","2","2","1","0"
"34017 _ 1 _ 2023","PB","34017",1,"HU",2023,"6","4/20/2023",2023-04-20,"S","1","2","1","0"
"34017 _ 1 _ 2023","PB","34017",1,"HU",2023,"7","4/20/2023",2023-04-20,"S","2","2","1","0"
"34017 _ 1 _ 2023","PB","34017",1,"HU",2023,"7","4/20/2023",2023-04-20,"S","2","2","1","0"
"34017 _ 1 _ 2023","PB","34017",1,"HU",2023,"7","4/20/2023",2023-04-20,"L","1","3","1","2"
"34017 _ 1 _ 2023","PB","34017",1,"HU",2023,"7","4/20/2023",2023-04-20,"L","1","3","1","2"
"34017 _ 1 _ 2023","PB","34017",1,"HU",2023,"7","4/20/2023",2023-04-20,"L","1","3","1","1"
"34017 _ 1 _ 2023","PB","34017",1,"HU",2023,"7","4/20/2023",2023-04-20,"L","1","3","1","1"
"34017 _ 1 _ 2023","PB","34017",1,"HU",2023,"3","4/20/2023",2023-04-20,"S","1","3","1","0"
"12213 _ 1 _ 2023","BLM","12213",1,"UU",2023,"4","4/24/2023",2023-04-24,"L","1","2","1","3"
"12213 _ 1 _ 2023","BLM","12213",1,"UU",2023,"4","4/24/2023",2023-04-24,"L","2","2","1","3"
"12213 _ 1 _ 2023","BLM","12213",1,"UU",2023,"4","4/24/2023",2023-04-24,"L","2","2","1","3"
"12213 _ 1 _ 2023","BLM","12213",1,"UU",2023,"4","4/24/2023",2023-04-24,"L","2","2","1","3"
"12213 _ 1 _ 2023","BLM","12213",1,"UU",2023,"5","4/24/2023",2023-04-24,"L","1","2","1","3"
"12213 _ 1 _ 2023","BLM","12213",1,"UU",2023,"5","4/24/2023",2023-04-24,"L","1","2","1","3"
"12213 _ 1 _ 2023","BLM","12213",1,"UU",2023,"5","4/24/2023",2023-04-24,"L","1","2","1","2"
"12213 _ 1 _ 2023","BLM","12213",1,"UU",2023,"5","4/24/2023",2023-04-24,"L","1","2","1","2"
"12213 _ 1 _ 2023","BLM","12213",1,"UU",2023,"7","4/24/2023",2023-04-24,"L","1","2","1","3"
"12213 _ 1 _ 2023","BLM","12213",1,"UU",2023,"7","4/24/2023",2023-04-24,"L","1","2","1","3"
"12213 _ 1 _ 2023","BLM","12213",1,"UU",2023,"7","4/24/2023",2023-04-24,"L","1","2","1","3"
"12213 _ 1 _ 2023","BLM","12213",1,"UU",2023,"1","4/24/2023",2023-04-24,"S","1","2","1","0"
"12213 _ 1 _ 2023","BLM","12213",1,"UU",2023,"1","4/24/2023",2023-04-24,"L","1","3","1","3"
"12213 _ 1 _ 2023","BLM","12213",1,"UU",2023,"1","4/24/2023",2023-04-24,"L","1","3","1","3"
"12213 _ 1 _ 2023","BLM","12213",1,"UU",2023,"1","4/24/2023",2023-04-24,"L","1","3","1","3"
"12213 _ 1 _ 2023","BLM","12213",1,"UU",2023,"2","4/24/2023",2023-04-24,"L","1","3","1","1"
"12213 _ 1 _ 2023","BLM","12213",1,"UU",2023,"2","4/24/2023",2023-04-24,"L","1","3","1","3"
"12213 _ 1 _ 2023","BLM","12213",1,"UU",2023,"5","4/24/2023",2023-04-24,"L","1","3","1","3"
"12213 _ 1 _ 2023","BLM","12213",1,"UU",2023,"5","4/24/2023",2023-04-24,"L","1","3","1","3"
"12213 _ 1 _ 2023","BLM","12213",1,"UU",2023,"5","4/24/2023",2023-04-24,"L","1","3","1","3"
"12213 _ 1 _ 2023","BLM","12213",1,"UU",2023,"5","4/24/2023",2023-04-24,"L","1","3","1","2"
"12213 _ 1 _ 2023","BLM","12213",1,"UU",2023,"5","4/24/2023",2023-04-24,"L","1","3","1","1"
"12213 _ 1 _ 2023","BLM","12213",1,"UU",2023,"6","4/24/2023",2023-04-24,"L","1","3","1","3"
"12213 _ 1 _ 2023","BLM","12213",1,"UU",2023,"6","4/24/2023",2023-04-24,"L","1","3","1","2"
"12213 _ 1 _ 2023","BLM","12213",1,"UU",2023,"6","4/24/2023",2023-04-24,"L","1","3","1","1"
"12213 _ 1 _ 2023","BLM","12213",1,"UU",2023,"6","4/24/2023",2023-04-24,"L","1","3","1","1"
"12213 _ 1 _ 2023","BLM","12213",1,"UU",2023,"6","4/24/2023",2023-04-24,"L","1","3","1","1"
"12213 _ 1 _ 2023","BLM","12213",1,"UU",2023,"7","4/24/2023",2023-04-24,"L","1","3","1","1"
"12213 _ 1 _ 2023","BLM","12213",1,"UU",2023,"7","4/24/2023",2023-04-24,"L","1","3","1","1"
"12213 _ 1 _ 2023","BLM","12213",1,"UU",2023,"7","4/24/2023",2023-04-24,"L","1","3","1","2"
"12213 _ 1 _ 2023","BLM","12213",1,"UU",2023,"1","4/24/2023",2023-04-24,"S","1","3","1","0"
"12213 _ 1 _ 2023","BLM","12213",1,"UU",2023,"2","4/24/2023",2023-04-24,"S","1","3","1","0"
"12213 _ 1 _ 2023","BLM","12213",1,"UU",2023,"3","4/24/2023",2023-04-24,"S","2","3","1","0"
"12213 _ 1 _ 2023","BLM","12213",1,"UU",2023,"3","4/24/2023",2023-04-24,"S","1","3","1","0"
"12213 _ 1 _ 2023","BLM","12213",1,"UU",2023,"4","4/24/2023",2023-04-24,"S","2","3","1","0"
"12213 _ 1 _ 2023","BLM","12213",1,"UU",2023,"4","4/24/2023",2023-04-24,"S","2","3","1","0"
"12213 _ 1 _ 2023","BLM","12213",1,"UU",2023,"4","4/24/2023",2023-04-24,"S","1","3","1","0"
"12213 _ 1 _ 2023","BLM","12213",1,"UU",2023,"5","4/24/2023",2023-04-24,"S","1","3","1","0"
"12213 _ 1 _ 2023","BLM","12213",1,"UU",2023,"6","4/24/2023",2023-04-24,"S","1","3","1","0"
"10302 _ 1 _ 2023","BLM","10302",1,"UU",2023,"6","5/1/2023",2023-05-01,"L","1","2","1","3"
"10302 _ 1 _ 2023","BLM","10302",1,"UU",2023,"7","5/1/2023",2023-05-01,"L","2","2","1","3"
"10302 _ 1 _ 2023","BLM","10302",1,"UU",2023,"7","5/1/2023",2023-05-01,"L","1","2","1","3"
"10302 _ 1 _ 2023","BLM","10302",1,"UU",2023,"1","5/1/2023",2023-05-01,"L","1","3","1","3"
"10302 _ 1 _ 2023","BLM","10302",1,"UU",2023,"1","5/1/2023",2023-05-01,"L","1","3","1","3"
"10302 _ 1 _ 2023","BLM","10302",1,"UU",2023,"2","5/1/2023",2023-05-01,"L","1","3","1","3"
"10302 _ 1 _ 2023","BLM","10302",1,"UU",2023,"2","5/1/2023",2023-05-01,"L","1","3","1","2"
"10302 _ 1 _ 2023","BLM","10302",1,"UU",2023,"3","5/1/2023",2023-05-01,"L","1","3","1","3"
"10302 _ 1 _ 2023","BLM","10302",1,"UU",2023,"4","5/1/2023",2023-05-01,"L","2","3","1","3"
"10302 _ 1 _ 2023","BLM","10302",1,"UU",2023,"4","5/1/2023",2023-05-01,"L","1","3","1","3"
"10302 _ 1 _ 2023","BLM","10302",1,"UU",2023,"4","5/1/2023",2023-05-01,"L","1","3","1","2"
"10302 _ 1 _ 2023","BLM","10302",1,"UU",2023,"5","5/1/2023",2023-05-01,"L","2","3","1","3"
"10302 _ 1 _ 2023","BLM","10302",1,"UU",2023,"5","5/1/2023",2023-05-01,"L","1","3","1","3"
"10302 _ 1 _ 2023","BLM","10302",1,"UU",2023,"6","5/1/2023",2023-05-01,"L","2","3","1","3"
"10302 _ 1 _ 2023","BLM","10302",1,"UU",2023,"6","5/1/2023",2023-05-01,"L","1","3","1","2"
"10302 _ 1 _ 2023","BLM","10302",1,"UU",2023,"7","5/1/2023",2023-05-01,"L","2","3","1","3"
"10302 _ 1 _ 2023","BLM","10302",1,"UU",2023,"7","5/1/2023",2023-05-01,"L","2","3","1","3"
"10302 _ 1 _ 2023","BLM","10302",1,"UU",2023,"7","5/1/2023",2023-05-01,"L","1","3","1","3"
"10302 _ 1 _ 2023","BLM","10302",1,"UU",2023,"7","5/1/2023",2023-05-01,"L","1","3","1","2"
"10302 _ 1 _ 2023","BLM","10302",1,"UU",2023,"7","5/1/2023",2023-05-01,"L","1","3","1","2"
"10302 _ 1 _ 2023","BLM","10302",1,"UU",2023,"4","5/1/2023",2023-05-01,"S","2","3","1","0"
"10302 _ 1 _ 2023","BLM","10302",1,"UU",2023,"6","5/1/2023",2023-05-01,"S","2","3","1","0"
